,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.8399119304598498,-0.0002792447916656336,0.009,7.612630208333378e-05,0.0002500000000000002,6.016871557717009
ii,0.7930252454409129,9.690104166501688e-05,-0.029,6.468098958333423e-05,0.0005000000000000004,14.402022495038468
iii,0.030370288656953626,-0.00013212239583353664,0.00575,-1.1445312499999976e-05,0.0,5.815802989687758
avr,0.8088802979712826,9.25130208352563e-05,0.0095,-7.041015624999922e-05,-0.0002500000000000835,8.755797073390752
avl,0.23688592252758667,-7.653645833547378e-05,0.017,4.378255208333344e-05,0.0,2.3397758935280155
avf,0.20169675687997832,3.815104165669593e-06,-0.0335,2.6634114583333252e-05,0.0002500000000000002,8.60144708001938
v1,0.09062718192999612,0.00017930989583339298,-0.0175,1.7434895833333247e-05,0.0,5.4173132808307285
v2,0.07825685768059255,-1.8268229167406892e-05,0.005,1.7324218750000077e-05,0.0,4.2520728604291245
v3,0.2505367031384301,0.00023860677083235277,0.17,2.467447916666662e-05,0.000250000000000028,32.82595122591923
v4,0.10346764692851654,0.0002177473958333562,-0.002,1.4980468750000082e-05,0.0002500000000000002,20.28242969242892
v5,0.10454270854680506,-7.617187500130596e-05,0.008,1.930338541666633e-05,0.0002500000000000002,8.189330508796484
v6,0.0697353094036372,-5.927083333405239e-05,-0.001,1.5624999999999753e-05,0.0002500000000000002,4.8152778609620475
vx,0.012096499190985448,0.0002157421875001322,-0.0235,-3.124999999999969e-06,0.00024999999999999935,3.934378192375
vy,0.03096966311218931,0.00026908854166676066,0.0215,5.097656249999974e-06,0.0004999999999999997,10.418586682973023
vz,0.023607449727834736,-7.481770833350475e-05,-0.0175,3.2812499999999654e-06,0.0,8.600019231222431
