,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.583125568688955,-0.00021409288194004984,-0.16675,1.33246527777791e-06,0.0,2.8298324307627833
ii,1.8968021195961349,-0.00022053385416674796,0.3395,-2.5295138888888855e-05,0.00024999999999997247,7.717735896334394
iii,3.385172239095411,0.00026148437500554716,0.667,-2.6636284722221755e-05,0.0,5.093000104097385
avr,0.3936709844089871,-9.545138888744336e-05,0.03125,1.1983506944444538e-05,-0.00024999999999997247,3.9384287326412966
avl,1.5097757666222749,-4.9001736112404674e-05,-0.496,1.3982204861111318e-05,0.0,1.9691114452333063
avf,2.4951353310021642,-0.00027095052082626065,0.5,-2.5972222222221735e-05,0.0,5.728837325133948
v1,0.48161041765458573,1.784722222653301e-05,0.0695,3.7717013888887732e-06,0.0,14.862468673422041
v2,0.3429069855974772,-0.00035799913194504014,-0.023,1.6764322916666826e-05,0.0,73.00831733053178
v3,0.6523782621036618,-0.0002563585069482911,-0.1645,1.5809461805555538e-05,0.0,57.373338428376556
v4,0.8184722429335658,0.00015366753471991048,-0.0825,1.9726562500000043e-06,0.00024999999999997247,14.616709466008754
v5,0.3980379791832526,6.297309027792613e-05,-0.0135,-1.4186197916666702e-05,0.0,5.694546724985985
v6,0.4018899343847957,-4.107638888946993e-05,0.0545,-1.7165798611111004e-05,0.0,7.4814007902751865
vx,0.03765426465315667,-0.00015069878472227848,-0.0065,-1.671006944444176e-07,0.0,3.26419887327072
vy,1.602670683517918,0.00013286024305287546,0.4095,-2.311631944444448e-05,0.0,6.268770367569435
vz,1.6655567745563593,-6.753038194527966e-05,-0.1105,5.664062500002616e-07,0.0,8.055958295219504
