,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.11953339181801603,4.7786458334412727e-05,-0.075,2.8033854166666713e-05,0.0002500000000000002,2.209716643848706
ii,0.2206942871796061,-0.00016186197916533173,0.0225,4.397135416666675e-05,0.0002500000000000001,2.8499027415040636
iii,0.02750438607535817,-0.0002104036458328259,0.006,1.5924479166666735e-05,0.0,1.097225408911181
avr,0.1632398996413829,-0.00019265625000083357,0.0215,-3.601562500000017e-05,-0.00024999999999997247,2.261527543201578
avl,0.01834430345804706,0.00013089843749979237,-0.029,6.067708333333324e-06,0.0,0.9287820481943299
avf,0.09421644636255928,6.423177083314025e-05,0.035,2.9928385416666463e-05,0.0,1.4294531297887125
v1,0.014801251007005417,-0.00010910156249996793,-0.011,-9.049479166666868e-06,0.0002500000000000002,1.6100358501817438
v2,0.011243683480273724,-4.877604166653192e-05,-0.006,2.519531250000018e-06,-0.0002500000000000002,4.751775809423186
v3,0.021269435931193386,-0.0002415494791665988,-0.0105,-1.1653645833333958e-06,0.0,5.052775617321662
v4,0.04973234190449021,-0.0001915104166667199,-0.002,-1.9531249999981043e-08,0.0,8.855248743793242
v5,0.07274469718177083,-6.69270833339094e-06,0.0045,-3.4570312499998193e-06,0.0,12.640330964592941
v6,0.06969181977313182,0.00018829427083328276,0.0075,-4.40755208333318e-06,0.0,12.051944146204958
vx,0.05621492908467237,2.766927083333788e-05,-0.01075,-3.053385416666638e-06,0.0,9.05897102391712
vy,0.05028618064273771,3.6289062500587216e-05,0.0385,1.7167968750000022e-05,0.0002500000000000002,2.28452739375314
vz,0.003697697049047671,9.615885416664258e-05,0.0045,3.4374999999999967e-06,0.0,0.7006245852028664
