,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.026345522711040556,-7.950520833351074e-05,-0.0165,-1.5603298611110932e-06,0.0,4.5230006127673965
ii,0.015506363908148479,-3.072916666692398e-05,-0.018,1.2760416666666398e-06,-0.0002500000000000002,0.9647735785273506
iii,0.03353357346430595,9.451822916698227e-05,0.0425,2.8363715277777226e-06,-0.0002500000000000002,3.1393765426280553
avr,0.012536520357631722,-0.0001965755208334714,0.009,1.3888888888891522e-07,0.0,1.9680056806203405
avl,0.02607055476999738,-7.154947916708987e-05,-0.0385,-2.1961805555555555e-06,0.0,3.5642782004438596
avf,0.017917136509077496,-0.0003270920138892448,0.0035,2.057291666666626e-06,0.0,1.1562938576910107
v1,0.014558560359375,-5.003038194483167e-05,0.018,-8.984374999999943e-07,0.0002500000000000002,2.564747294826394
v2,0.02200292840788669,0.00014864583333331453,-0.005,-7.74739583333288e-07,0.0004999999999999996,4.217708168965625
v3,0.05322849268022666,-2.814236111016582e-05,-0.002,-5.891927083333403e-06,0.0002500000000000002,5.380310328015225
v4,0.04585865158565938,-0.00023417968750005146,-0.019,-3.6002604166666688e-06,0.0002500000000000002,6.107399143836746
v5,0.04243217038272712,7.009548611031249e-06,-0.0345,-1.3064236111110707e-06,0.0,8.396365586941062
v6,0.10279360258711964,-0.00024250868055709736,-0.107,-9.585503472222193e-06,0.0,6.826101648172176
vx,0.03165579638327434,-5.3289930555398834e-05,-0.0295,-7.508680555556054e-07,0.0,7.906838891614662
vy,0.033101481118523526,-0.00012081163194548915,-0.064,4.585503472222162e-06,-0.0002500000000000002,0.7373116767431168
vz,0.03502756290754347,-0.0003146875000010044,-0.031,-5.249565972222092e-06,-0.0002500000000000002,1.5579337017598858
