,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.053718628681520296,-2.777777777786868e-06,-0.011,-7.641059027777798e-06,0.0,1.4336221662418307
ii,0.01225213381202899,0.00015302517361140663,0.008,-6.974826388888824e-06,0.0,1.9110513232023814
iii,0.02429201805058981,0.00015921006944503223,0.041,6.662326388887874e-07,0.0,0.7262122568146614
avr,0.02691335350470547,0.000174466145834091,-0.0085,7.306857638888842e-06,0.0,1.3815684904888714
avl,0.03594251827605281,-8.240885416791244e-05,-0.0275,-4.149305555555544e-06,0.0,0.7846880783085824
avf,0.004815936439205604,-0.00035162326388916667,0.004,-3.1575520833333303e-06,0.0,0.9749260536358613
v1,0.027963782253963183,8.122829861105331e-05,0.0355,2.2135416666666816e-06,0.0,10.378743952989826
v2,0.07450123175236922,0.00010633680555560889,0.031,-9.30989583333341e-07,0.0,35.195471368437445
v3,0.08165349065607778,0.00015190972222217262,0.007,-7.782118055555594e-06,0.0,43.095299510325304
v4,0.04117428032854317,-0.00017791232638916324,0.0095,-7.743055555555636e-06,0.0,21.530660031383956
v5,0.01858503309737907,-0.00012867621527724895,0.0055,-8.643663194444428e-06,0.00024999999999998634,1.5546910865312185
v6,0.011017257968832583,-0.00024411458333330484,-0.0235,-5.312499999999949e-06,0.0,1.530857533051528
vx,0.006525982594114565,-0.00031923177083326723,-0.013,-3.2942708333332807e-06,0.0,1.3342299738021681
vy,0.006912825269814378,5.786024305550037e-05,-0.012,-4.095052083333298e-06,0.0,1.7329326565313092
vz,0.022255365621135847,0.00010770833333219967,0.0025,7.36979166666668e-06,0.0,4.547872539294534
