,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.050338722669232255,-8.574652777813127e-05,-0.0195,5.190972222222186e-06,0.0,7.1286800489551645
ii,2.089746480253196,8.349392361063766e-05,0.592,-1.3595920138888595e-05,0.0002500000000000835,5.624938602265852
iii,2.4234886942651435,4.052083332951428e-05,0.645,-1.878255208333346e-05,0.0,9.851880043035036
avr,0.46413363774247784,-3.048611111000697e-05,-0.263,4.19487847222228e-06,-0.00024999999999997247,3.3569945491983284
avl,0.7143714206331993,7.215711804929391e-05,-0.337,1.1983506944444836e-05,0.0,6.210054177173384
avf,2.244032053209749,6.568142361836524e-05,0.627,-1.619140625000012e-05,0.0002500000000000835,6.934901731888414
v1,0.17965894270150456,0.00016343315972166113,-0.143,3.164062499999999e-06,0.0,6.292747703340194
v2,0.4101767603027909,0.0002510112847190432,-0.117,1.138888888888886e-05,0.0005000000000000004,94.76340247434548
v3,0.3088754472830214,7.782552083234995e-05,-0.0975,9.401041666666476e-06,0.0002500000000000002,57.14299201093266
v4,0.2246498510792562,0.0002362847222210302,-0.1325,6.482204861111242e-06,0.000250000000000028,7.941328008545936
v5,0.3702518458017696,6.099826388977477e-05,-0.26,1.0755208333333294e-05,0.0002500000000000002,7.420558623009479
v6,0.1656864889672229,5.8424479166524935e-05,-0.13,1.933593750000013e-06,0.0,4.710581654266956
vx,0.13024156732879894,7.228732638953577e-05,-0.062,8.747829861110767e-06,0.0,4.2025330765741105
vy,0.7166806597488941,-0.00037375868055235706,0.356,-6.249999999999983e-06,0.0002500000000000002,3.812913022059116
vz,0.011928356822870934,0.00017393663194433057,0.0025,-5.490451388889825e-07,-0.0002500000000000002,4.243082178667699
