,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.03223971217246032,-0.00017737392927417718,-0.0235,4.5703762957036756e-06,-0.0002499999999999933,5.307739785526813
ii,0.012895509708504801,-5.752341432531558e-05,-0.0175,1.1290537612904883e-06,0.0,2.5012522140808344
iii,0.022238982397984112,-0.0002512998700125846,-0.0215,-3.4413225344131918e-06,0.0002500000000000002,1.7554961460553362
avr,0.016992802575665274,-0.00011097640235984976,0.0355,-2.853881278538842e-06,0.0,3.6917441436880907
avl,0.02401210332150423,2.5318301504223684e-05,0.0,4.005849415058445e-06,-0.00025,2.493001388671344
avf,0.009511217689369552,-0.00012699146751971426,-0.018,-1.1561343865612587e-06,0.0,0.6985012222502469
v1,0.06938862776539194,-0.0005171066226708118,0.0355,-7.186781321866577e-07,0.0002500000000000002,20.125547418109253
v2,0.22096044083921448,1.833150021917145e-07,0.0125,-3.083025030829064e-07,0.0002500000000000002,106.68330857586918
v3,0.07431047707806718,-0.0002511457187615563,-0.0305,1.5290137652901644e-06,0.0002500000000000002,37.57573649554666
v4,0.06000536680727175,0.00023163516981651374,-0.016,4.03084691530839e-06,0.0005000000000000004,17.662836621025747
v5,0.05254479215600666,-0.00012047128620394111,-0.068,3.3246675332466513e-06,0.0002500000000000002,8.36772433951305
v6,0.019044604171548716,2.177698896773043e-05,-0.0355,4.166250041662647e-07,0.0,5.29066168138183
vx,0.024002934681665342,-7.841715828423521e-05,-0.039,1.8539812685401285e-07,0.0,6.349646005913854
vy,0.028855466054538804,-0.00024286321367842287,0.016,-3.2809219078091597e-06,0.00024999999999998634,1.2217843025606887
vz,0.03177095596263064,0.00016518764790201564,-0.021,-2.1602006466020554e-06,-0.0002500000000000002,10.510932310178571
