,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.8086574911191753,0.00017115885417294673,-0.265,-2.861545138888906e-05,0.00024999999999997247,1.4121319147943925
ii,0.2835912345860358,-0.00022558159722327177,0.25675000000000003,-1.06618923611111e-05,0.0,2.9276955297285614
iii,0.3722003343552535,0.00010267795138819002,0.2145,1.7955729166666767e-05,-0.00024999999999997247,3.9390729998855796
avr,0.4530753901171099,-0.00022348090277845726,-0.0325,1.9639756944444437e-05,0.0,1.0373440357217
avl,0.5195320291544009,3.5004340281182e-05,-0.3715,-2.3283420138889364e-05,0.00024999999999997247,1.79585914998009
avf,0.12571293790783683,0.00019960937499990687,-0.058,3.645833333333506e-06,0.0,3.153202890866728
v1,0.2756738157325383,2.7812499997791533e-05,0.032,1.85373263888887e-05,0.0,2.063178231688399
v2,0.23119023538373473,0.00041771267361183335,0.0315,1.2662760416666597e-05,0.0,17.304690418359584
v3,0.23751383980539514,-0.00023092447916794564,-0.0205,1.17534722222222e-05,0.0,29.35179083102917
v4,0.1334091504170597,5.776909722209084e-05,0.031,1.5299479166665481e-06,0.0,25.259392958438543
v5,0.1636230697403005,2.1432291666701557e-05,-0.017,1.1087239583333377e-05,0.0,6.882247248890495
v6,0.10657681482095956,-0.00041404513888903144,0.0105,6.098090277777794e-06,0.0002500000000000002,3.3763511974191607
vx,0.2794588272354715,-0.0001393880208313441,-0.145,-9.765625000000215e-06,0.00024999999999997247,2.485622228636871
vy,0.19103714044457748,-3.686197916436543e-05,0.0525,-9.012586805555503e-06,0.0,2.168622675386854
vz,0.6560858474406633,2.0902777781531804e-05,0.0065,2.441406249999963e-05,0.0,3.3339175097393148
