,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,3.074837984414757,-0.00020335049826920114,0.2135,5.0365796753658794e-05,0.0,6.939978311505867
ii,3.7811320099836085,-0.0002508874112646809,0.2675,5.459037429590476e-05,0.0,16.040254524396662
iii,0.04976630788215458,5.161983801097485e-06,0.0325,4.220411292204196e-06,0.0,4.136231891132863
avr,3.415535505571903,-2.323934273177309e-05,-0.23725,-5.2476002399761125e-05,0.0,10.255722146501
avl,0.6170367247798338,0.00017113288669868168,0.0955,2.3070609605706044e-05,0.0,1.329407232160813
avf,1.146757824371244,-0.0001481143552323804,0.1595,2.9401226544012437e-05,0.0,8.743508207223623
v1,0.18380516225231452,-0.00015601773155864685,0.1285,1.0555194480551858e-05,0.0,15.985806542827493
v2,0.5004557397688573,6.296870312729608e-05,0.1315,1.1592590740925915e-05,0.0,117.09695717009123
v3,0.18979430220471324,0.00036838816118376424,-0.0075,-2.322684398226875e-06,0.0,94.31413888029975
v4,0.09158679502105739,0.0004406184381561184,-0.1085,-4.957837549579109e-07,0.0,54.49076791478238
v5,0.21323594854547887,0.00010980151984923369,-0.0635,3.6100556611008485e-06,0.0,58.18265865419123
v6,0.38506934700792994,0.00020260057327909433,0.0405,1.288204512882038e-05,0.0,40.40074113950433
vx,0.11698773680829473,-0.00024600873245997796,-0.0995,-1.7331600173316478e-06,0.0,33.393436145671274
vy,0.043088346327871,0.0001921057894213594,-0.0025,2.2685231476852282e-06,0.0,10.199119184326102
vz,0.043935341070976755,0.00026141552511411986,-0.0215,2.1539512715394634e-06,0.0,13.39293746498759
