,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.09077631463172424,7.453124999938274e-05,0.098,-5.562065972222173e-06,0.0,1.2527796474702142
ii,0.11198933219172841,-6.473524305662856e-05,0.101,-5.047743055555541e-06,0.0002500000000000002,3.6896980620525284
iii,0.036385744511242706,0.00015020399305594998,-0.0055,5.099826388887896e-07,0.0,4.9466727850064185
avr,0.09226450672696937,1.0334201387492035e-05,-0.094,5.305989583333394e-06,-0.0002500000000000002,1.3208187581180815
avl,0.0355648161015823,-1.8945312499844387e-05,-0.019,-3.042534722222285e-06,0.0,2.295742993494629
avf,0.05148704861752383,0.00030646267361180297,0.0285,-2.2699652777777927e-06,0.0002500000000000002,3.978525693385519
v1,0.03168510997041442,-0.00015950520833327112,0.0135,1.2109375000001213e-06,0.0005,10.79353449833541
v2,0.22679766524008133,-0.00016696180555441864,0.045,2.0182291666681237e-07,0.0002500000000000002,120.23303129770682
v3,0.2212399867389799,-0.00026657986111139933,-0.0255,5.5881076388889576e-06,0.0002500000000000002,141.18915043402367
v4,0.10555778471515621,-0.000134800347222176,-0.017,6.74696180555548e-06,0.0,67.63121201256602
v5,0.024171327382318124,2.4036458333242864e-05,-0.0045,2.812500000000021e-06,0.0002500000000000002,2.6053442414380283
v6,0.01829090969279317,0.00019755208333346134,-0.0105,2.714843750000063e-06,0.00024999999999999675,2.7948123769415587
vx,0.015948054823088552,0.0002299348958338177,-0.006,3.0251736111111497e-06,0.0,1.3857760411699922
vy,0.03223980135260513,-0.0002199999999995488,0.007,2.0030381944443755e-06,0.0,3.5501911377447053
vz,0.03557346235296817,0.00012960069444511952,0.016,-4.8198784722221954e-06,0.0,9.748403074874393
