,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.005471704172645407,-0.0001569791666664481,0.0,3.111979166666702e-06,0.0002499999999999998,0.6653298149262156
ii,0.02266168372487477,0.00012891927083357854,0.0415,-9.114583333343822e-08,0.0,1.9471124787255523
iii,0.02428456140522873,0.0002057942708334113,0.029,-3.196614583333282e-06,0.0,3.54466785956548
avr,0.00800388915412368,-2.770833333337934e-05,-0.026,-1.510416666666711e-06,0.0,0.3499042897953476
avl,0.009220990350312869,0.00010954427083337968,-0.01,3.18359375000001e-06,0.0,1.5990990671012657
avf,0.02210129866340886,-8.130208333323494e-05,0.0355,-1.63411458333328e-06,0.0,2.555292892416206
v1,0.01896279300728076,-0.0002023958333333557,-0.028,-3.4049479166665903e-06,0.0002500000000000002,2.48642503842257
v2,0.09265434924155001,6.805989583349909e-05,-0.0375,-2.916666666666637e-06,0.0,14.975961193640414
v3,0.15528384818882388,-0.0002426953125006195,-0.045,-9.550781249999923e-06,0.0,21.923263318878636
v4,0.14621359017993582,0.00024102864583303482,-0.051,-6.84895833333327e-06,0.0,21.63723909137095
v5,0.06377899784291148,0.0001382161458334496,-0.035,-6.1588541666665815e-06,0.0,8.555627351051868
v6,0.040126118907225866,-0.0002125130208339578,-0.0495,-9.375000000000131e-06,0.0,3.2153645311478973
vx,0.023582711225646338,-8.826822916666912e-05,-0.018,-4.270833333333226e-06,0.0,3.489294076326813
vy,0.013051138893960841,-0.00014091145833363598,0.032,5.078124999999629e-07,0.0,1.8953012489272059
vz,0.013021212064392055,-2.5247395833319197e-05,0.0055,-7.942708333333911e-07,0.0,2.752626741936064
