,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.04119640623253248,8.122395833235537e-05,-0.048,4.0104166666666665e-06,0.0,4.111975491947459
ii,0.04989580212292548,-0.00017535156250119967,-0.0895,3.914930555555684e-06,0.0002500000000000002,3.2366817924307556
iii,0.01607472439332367,3.882378472172091e-05,0.01,-9.11458333333139e-08,0.0002500000000000002,1.1357575606455728
avr,0.041521418086273375,0.0002740190972208684,0.082,-3.956163194444381e-06,0.0,3.165357057711221
avl,0.01618566807795057,0.00016083333333320328,-0.0015,2.0507812499999317e-06,0.0,1.9075822651465504
avf,0.022680141031672905,0.0001938541666674498,-0.034,1.9162326388889335e-06,0.0002500000000000002,1.3137436658969641
v1,0.03272064251802342,3.549913194314089e-05,0.0365,3.815104166666664e-06,0.0002499999999999985,9.342868614425234
v2,0.04425628847323423,-9.8307291661303e-06,-0.046,8.094618055554915e-07,0.0,20.37600741319567
v3,0.12423526510822791,3.6458333335334275e-06,0.0155,4.095052083333394e-06,0.0,36.111317996368854
v4,0.14136298909434564,-0.00022270399305582286,-0.09,9.244791666667265e-07,0.0,45.808814921514305
v5,0.07030611208556645,1.9205729166907626e-05,-0.0605,1.2999131944443895e-06,0.0,12.499271441192208
v6,0.02683500363959485,0.00034768229166594843,-0.0225,9.244791666666412e-07,0.0,2.9113365475658832
vx,0.04510275534038833,8.101128472196103e-05,-0.0395,-3.2313368055555175e-06,0.0,5.834862059394527
vy,0.0904936384070883,1.3094618056830563e-05,-0.045,-7.957899305555666e-06,0.0002500000000000002,1.9922172290691396
vz,0.09847569890047038,-0.00015200954860875146,0.022,-9.27300347222214e-06,-0.0002500000000000002,2.971164665218691
