,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.26963824921152985,8.863696963643467e-05,-0.049,-1.1457187614572426e-05,0.0010000000000000009,123.38759082884368
ii,0.38678850762504574,-0.00014879762024183873,-0.0615,1.6219211412191933e-05,0.0002500000000000002,80.23928763371829
iii,0.8785946030698414,0.00012167949871412672,0.0615,2.7678482151784716e-05,-0.0010000000000000009,389.1435359557944
avr,0.10854670695973577,-0.00016700829917048917,-0.0075,-2.3768456487683676e-06,-0.0002500000000000002,3.695147062468618
avl,0.47738856423598536,-1.1457187616299976e-06,-0.1105,-1.9568876445688655e-05,0.0010000000000000009,236.7065190000269
avf,0.5652524247641977,-1.94063926930947e-05,-0.007,2.194988834449903e-05,-0.00049999999999999,202.78416551326887
v1,1.7352068260731124,4.856597673574253e-05,0.13825,2.477460587274585e-05,-0.0007499999999999729,843.3180654125587
v2,4.1948207409452305,0.00023233926607604553,0.4735,1.1438439489383096e-05,-0.0005000000000000004,2885.2696404866365
v3,3.5070267435297056,-0.00022903542979036673,0.485,-4.9203412992034185e-06,0.0002500000000000835,2448.5889529706296
v4,1.8717839352628831,-6.82015131811308e-05,0.3375,7.390927573909396e-06,0.0012500000000000011,1305.3071827860192
v5,0.3875135648677962,0.00015989651034659225,0.0605,1.065310135653096e-05,0.0007500000000000007,69.26055080583534
v6,0.2905505210895327,0.00036422191114507066,0.0315,6.961803819617946e-06,0.0002500000000000002,31.371369617121044
vx,0.07929636508453303,-8.087524580810456e-05,-0.0505,-8.419991334200242e-06,0.0005000000000000004,26.952182391547638
vy,0.31991925185529707,-8.697463586977929e-05,0.042,9.990667599906555e-06,-0.0002500000000000002,140.17363692378032
vz,1.0923497126572006,-7.06387694564079e-05,-0.2135,-2.1268706462686377e-06,0.00024999999999997247,834.8077960480083
