,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.04684934504279217,0.00013600260416771887,-0.024,5.993923611111126e-06,0.0,3.690711197364561
ii,1.028718060994695,-0.00018841579861667801,0.2945,-2.2584635416666897e-05,0.0,3.071322027214421
iii,1.2442108289707705,-0.00023384548611683583,0.472,-2.8578559027777594e-05,0.0,1.5077737732850414
avr,0.22663360058942958,0.00043937934027620456,-0.075,8.289930555555527e-06,0.0,3.0050333021576576
avl,0.38830048615676566,-6.638888889003641e-05,-0.2805,1.728732638888884e-05,0.0,1.8304657184141384
avf,1.1248260325799924,-0.00017626736111070744,0.3945,-2.5581597222222022e-05,0.0,1.3682598256226937
v1,0.09364153123077305,-0.00018167968749924234,-0.005,5.162760416666662e-06,0.0002500000000000002,9.621965116292808
v2,0.6687863981991178,-0.00020136718749989204,-0.3845,1.82421874999997e-05,0.000250000000000028,6.0978201407477135
v3,0.8351433801534841,0.0001382421875032031,-0.384,9.921875000000026e-06,0.000250000000000028,13.09474234674369
v4,0.5772740827569625,-0.0001845225694427865,-0.14,1.3637152777777725e-05,0.0002500000000000002,8.676724770350894
v5,0.5844315967926155,0.00016443142361727178,-0.351,1.7680121527777798e-05,0.0,6.406751842712517
v6,0.5234325363506179,-0.0002182118055564526,-0.2195,1.9991319444444674e-05,0.0,3.5957580053488356
vx,0.022696412548718858,-0.00019746961805554089,-0.037,8.789062499999865e-07,0.0,4.190621520110986
vy,0.13228786909803614,0.00014101128472334648,-0.084,4.123263888888324e-07,0.0,1.77236486146584
vz,1.1095249239283582,0.00018785156249558193,0.314,-2.633897569444413e-05,-0.00024999999999997247,1.443449591924432
