,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.34126880981631014,0.00015482618404577978,0.011,1.680456954304542e-05,0.0,1.360416303100109
ii,0.19340045016849475,-4.9715861749170165e-05,-0.072,1.1180131986800976e-05,0.0,1.637766342708589
iii,0.027705990899340397,-0.00016624170916209168,-0.0275,-5.611938806119379e-06,0.0,1.811725040596481
avr,0.2604154686969464,0.00020350048328370804,0.036,-1.4004849515048506e-05,0.0,1.176733592850161
avl,0.13604694929115393,3.0126154049864556e-05,0.047,1.1209295737093076e-05,0.0,1.1570127161292696
avf,0.025238865334439146,-0.00012242525747501988,-0.046,2.7788887777889333e-06,0.0,1.3163980553740517
v1,0.15126519103613187,0.00020870829583680492,0.038,1.1575925740759239e-05,0.0,0.29240326842156894
v2,0.2136830489002049,9.96983634991478e-05,0.068,1.30591107555912e-05,0.0,2.252448437367336
v3,0.05426811800955838,4.165000166684532e-05,-0.035,3.518398160183821e-06,0.0002500000000000002,6.333641865236181
v4,0.09475164559894546,0.0002253149685054838,0.003,3.9829350398293056e-06,0.0,10.428323776829464
v5,0.14744404316566018,-4.16666666694447e-05,0.065,7.778388827783843e-06,0.0,7.74875139786333
v6,0.03770747019103661,-7.490917575089096e-05,-0.0105,4.939089424390925e-06,0.0,1.7072809319215003
vx,0.022018352097061673,3.090524280953101e-05,-0.014,-1.987301269872998e-06,0.0,2.77824672483939
vy,0.01130181931717086,3.0392794052002455e-05,-0.021,2.5226644002266995e-06,0.0,0.3543709014317862
vz,0.007525611331709601,-5.464453554611896e-05,0.0005,-8.54081258541473e-08,-0.0002500000000000002,0.8997763356734465
