,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.011590612339603925,-0.00020526697330193735,-0.04,-2.7372262773723787e-06,0.0,0.7139779091485003
ii,0.06506191717504874,0.00011452188114496253,0.074,2.7872212778723132e-06,0.0,5.375971890307061
iii,0.10888978141961567,-0.00022253607972636216,0.132,5.520281305202866e-06,0.0,3.54065829350846
avr,0.011091627435797117,-0.00031966386694670326,-0.004,-2.7080625270790103e-08,0.0,1.996313009377148
avl,0.04396614991080148,-0.00024035929740574716,-0.088,-4.130836916308367e-06,0.0,0.6213555984183032
avf,0.08408892022793119,-6.851398193422467e-05,0.104,4.151668166516783e-06,0.0,4.361240774036913
v1,0.13028920506879227,0.00019732193447635253,-0.06175,-8.767873212678766e-06,0.00024999999999997247,2.9127464918781283
v2,0.05656487401100541,-0.00017384928173767384,-0.0385,-3.7704562877047675e-06,0.0002500000000000002,16.230324819824283
v3,0.08819852398215158,2.1956137722084335e-05,-0.052,-5.6098556810987004e-06,0.0002500000000000002,32.849183276740426
v4,0.08949661850199442,-0.00012347931873470482,-0.068,-6.451438189514677e-06,0.0002500000000000002,26.897960709701838
v5,0.0710257986015864,-6.907642570083238e-06,-0.08,-5.236976302369928e-06,0.0002500000000000002,7.754560933287155
v6,0.027075376200374465,-0.0001341865813423086,-0.044,-3.122604406226144e-06,0.0,2.0338061916687806
vx,0.016022129539370024,-2.482668399866463e-05,-0.0315,6.416025064160705e-07,0.0,3.098462516558734
vy,0.04622126835165606,0.0002287229610359418,0.053,2.462253774622694e-06,0.0,3.719940911461303
vz,0.013876699454022218,-0.00011625087491246651,0.0155,2.333100023330186e-07,-0.0002500000000000002,6.713663452596153
