,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.07555413723085885,0.00016687500000051508,-0.0935,-1.738932291666667e-05,-0.0002500000000000002,19.727445095005752
ii,0.16257813968142584,-3.186197916792473e-05,-0.134,-4.0371093749999724e-05,0.0,13.780283624869218
iii,0.09779679623839878,-0.00041936197916699107,-0.02,-2.2975260416667014e-05,0.0002500000000000002,48.83902003066412
avr,0.09459911982639697,0.00017798177083380506,0.1045,2.8886718750000107e-05,0.0002500000000000002,4.838369763807515
avl,0.04603261323610921,-0.00010828125000001689,-0.031,2.7864583333333272e-06,0.0,29.447813959967643
avf,0.11129795077860348,-0.00016020833333479966,-0.095,-3.1660156250000126e-05,0.0002500000000000002,27.428721385065476
v1,0.46523775245378746,-0.00018035156249866365,0.0595,-4.27408854166665e-05,0.0005000000000000004,215.96708027017382
v2,1.154132882357524,0.0003468880208330206,0.0635,-5.182942708333355e-05,0.0007500000000000007,772.6533524745964
v3,0.7826521038941969,-0.00011421874999944566,0.0305,-5.729166666666667e-05,0.0007500000000000007,471.5091665845408
v4,0.4741035497440532,-0.0002761848958341315,0.0,-5.6484375000000185e-05,0.0005000000000000004,198.08141641425271
v5,0.2611008498315015,-0.00011855468750116683,-0.0235,-4.937499999999995e-05,0.0002500000000000002,76.51888006808369
v6,0.1465837967785513,0.00042531249999830313,-0.0095,-4.1640624999999726e-05,0.0,29.833635681571415
vx,0.0228591556645324,9.433593749985306e-05,-0.0165,-6.803385416666666e-06,0.0,14.346217639294748
vy,0.06262603802623447,-0.00013557291666631914,-0.0515,-1.0039062499999882e-05,0.0,26.43302912318969
vz,0.3222685254246835,9.74869791666707e-05,-0.033,1.7434895833333207e-05,-0.0005000000000000004,242.68244629257447
