,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.03067128682696929,-8.033854166636625e-05,-0.033,5.0520833333333675e-06,0.0,4.498876654499378
ii,0.032161553067743445,-0.0001220963541668874,-0.0165,-4.4921874999994946e-07,0.0,6.905188806332168
iii,0.0033043220505368826,-2.7721354166714915e-05,0.0015,-5.481770833333303e-06,0.0002500000000000002,0.44094418337394925
avr,0.030574337706898144,-0.0001238020833330885,0.022,-2.285156250000016e-06,0.0,5.602090565959104
avl,0.008942870857137054,0.0002210937499996779,-0.0255,5.266927083333326e-06,0.0,0.9049268121414511
avf,0.010071071637096996,-7.295572916666987e-05,-0.0125,-2.96223958333337e-06,0.0002500000000000002,2.5217808773299444
v1,0.045046552163183436,0.0002237630208333302,0.017,2.4485677083333397e-05,0.0,14.675543385496608
v2,0.025492312008244342,-9.421874999972469e-05,-0.016,2.427083333333342e-05,0.0002499999999999985,7.047536296229806
v3,0.036709686902832155,-0.00024126302083349793,-0.0205,1.675130208333333e-05,0.0,3.16133864041027
v4,0.051624153175648446,-3.8020833333262047e-06,-0.033,1.3854166666666425e-05,0.0002499999999999985,4.877422003028323
v5,0.03913557769561758,-0.00011264322916667191,-0.0315,9.179687499999893e-07,0.0,6.788964392622215
v6,0.023774608345831626,8.996093749997847e-05,-0.0245,-5.729166666666736e-07,0.0,4.929019101825448
vx,0.02548508718787397,0.00011736979166662687,-0.0255,-1.5755208333333336e-06,0.0,4.115838730641188
vy,0.01915267076165052,0.0005044270833333902,-0.022,-7.76041666666688e-06,0.0,5.37388524741927
vz,0.0070110461357217315,1.2643229166555018e-05,-0.0025,-1.5651041666666204e-05,-0.0002499999999999998,0.6964517377010676
