,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.839769734040128,-0.00012787760415860821,0.307,2.148654513888867e-05,0.0,5.183792832745052
ii,13.62065500757438,5.550347222986108e-05,-0.2305,9.925781250000051e-05,0.00024999999999997247,2.4082461666760153
iii,8.295950786983788,-0.00023513020832080067,-0.58175,7.777343749999943e-05,0.00024999999999986144,8.95927176997637
avr,5.1560982092445355,-0.00020791232640768694,-0.075,-6.036675347222276e-05,-0.00024999999999986144,2.756536542052743
avl,1.1628225641870118,1.2725694436990397e-05,0.4345,-2.8142361111111204e-05,0.0,6.629253484927016
avf,10.748298700303689,0.00015944878473660338,-0.4,8.852213541666706e-05,0.00024999999999986144,3.942278970653212
v1,4.0395821505399105,-0.00019868923609872046,0.027,-5.740885416666687e-05,0.0,8.72395733597956
v2,2.992531032795257,-0.00014001736110989495,0.0795,-4.8483072916666116e-05,0.00024999999999997247,19.3910550602811
v3,3.0706078261651433,-0.00014466145833874896,0.103,-4.9010416666666474e-05,0.0,11.497308476683067
v4,5.0469316713680845,-6.795138888210103e-05,0.48,-6.157769097222221e-05,0.0,6.170804885231764
v5,3.118729820100626,5.5525173609905655e-05,0.13275,-4.8836805555554694e-05,0.00024999999999986144,2.646184439790005
v6,1.6044725374302073,-0.00014853298611501624,0.53,-3.402777777777785e-05,0.0,1.9477537808210292
vx,0.48416334666555977,0.0001251345486083684,-0.169,-1.904513888888885e-05,0.0,2.9262265761014548
vy,7.386890299594207,-0.00023947916665762822,-0.0805,8.575954861111067e-05,0.00024999999999986144,3.522674944435451
vz,0.14673967480485406,3.4639756942240934e-05,-0.167,-1.0384114583333201e-05,0.0,2.557805167559778
