,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.024808838620180514,-7.747395833335219e-05,-0.03,-1.3867187499999789e-06,0.0,5.7197383264858175
ii,0.019070097803903268,-0.00024411458333351542,0.016,3.1054687500000865e-06,0.0002500000000000002,3.272418235223214
iii,0.03927885347443243,-0.00017863281250011707,0.047,4.485677083333333e-06,0.0002499999999999998,12.420069160586493
avr,0.01211757871303276,-0.0001063932291666508,0.0075,-8.528645833333244e-07,-0.00025,2.3539176685610452
avl,0.02728277838355065,-0.00019597656250001499,-0.0355,-2.9231770833333526e-06,0.0,8.216178300072514
avf,0.022968122667808333,-0.0002142578124999843,0.031,3.8020833333333947e-06,0.0002500000000000002,6.409831632916099
v1,0.0223165340615882,-7.062500000008737e-05,0.019,-4.238281249999965e-06,0.0,4.9040867642378165
v2,0.03534696847810018,-9.279947916687532e-05,0.0045,-3.82161458333334e-06,0.00025,19.767313404674155
v3,0.08506672427062588,-5.045572916693017e-05,0.017,-4.6354166666666384e-06,0.0002500000000000002,34.66561149708398
v4,0.0917797064696812,-5.3476562500096775e-05,0.014,-1.6210937500000337e-06,0.0002500000000000002,17.93491025644913
v5,0.0953179780467422,0.00012242187499995934,-0.0045,1.5624999999999444e-06,0.0002500000000000002,20.73291383987941
v6,0.0634125668435671,6.444010416663e-05,-0.018,-1.555989583333335e-06,0.0002500000000000002,13.038444193687527
vx,0.056905952031199865,0.000129778645833329,-0.0325,3.6263020833334103e-06,0.0002499999999999985,11.50281619639714
vy,0.0200043210174515,-0.00016608072916663146,0.026,4.101562500000109e-06,0.0002500000000000002,4.558568806579627
vz,0.02204808743469935,-0.0002495572916666346,-0.0225,-9.374999999999777e-07,0.0,8.606612055476859
