,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.01437969084325437,6.532552083323323e-05,-0.0205,4.7265625000000285e-06,0.0,2.5785744956713814
ii,0.0838245269841968,-0.00015448784722209345,0.0005,-7.057291666666806e-06,0.0002500000000000002,4.805531067529746
iii,0.09600044774206876,0.00023953559027841765,0.029,-1.179036458333334e-05,0.0,0.5983393857362336
avr,0.0251078519825459,-0.0002200824652772418,0.004,1.1675347222222778e-06,-0.0002500000000000002,3.467582388930347
avl,0.034211685422779047,-4.214409721837956e-06,-0.037,8.25954861111109e-06,0.0,0.5042790483016288
avf,0.0863135608417504,-0.00020689670139012708,0.018,-9.424913194444545e-06,0.0,2.0946653445566508
v1,0.019771621414224165,0.00031462239583248574,0.006,-3.7847222222222274e-06,0.0,3.279633810040252
v2,0.13348162089233007,-0.00012417968749917766,0.013,-9.420572916666864e-06,0.0005000000000000004,45.128264733501915
v3,0.10653062425334316,-0.00020796875000030356,-0.024,-6.914062500000261e-06,0.0005000000000000004,25.02281902720935
v4,0.0943268685985201,2.4991319447552674e-05,-0.004,-7.013888888888976e-06,0.0004999999999999996,15.707147836767192
v5,0.01929350477372438,0.00013336805555532513,-0.024,1.0742187499999448e-06,0.0002500000000000002,5.155541069717806
v6,0.04373641062638243,0.00017658854166465577,0.003,-3.7890625000000087e-06,0.0,3.070667471543707
vx,0.02078569860633545,-0.0001968402777775311,-0.0085,-1.4192708333333925e-06,0.0,3.025256405585884
vy,0.04279312026446648,-0.0002956467013891996,0.031,-3.532986111111099e-06,0.0002499999999999933,3.4619218697452987
vz,0.014668536941093359,-9.944010416664356e-05,-0.0115,3.906249999999946e-07,-0.0002499999999999998,4.037025039167814
