,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.06252226605569926,7.649739583318976e-05,-0.053,-1.7252604166667718e-06,-0.0002500000000000002,30.103525938064244
ii,0.0766884231108912,-0.00018645833333317472,-0.0025,8.281250000000074e-06,0.0005000000000000004,16.488251627675044
iii,0.23225436711118913,0.00021795572916705368,0.101,9.986979166666833e-06,0.0005000000000000004,87.53089969120495
avr,0.01155580342895512,-0.00020313802083353033,0.0365,-3.2877604166667145e-06,0.0,1.3059110826977043
avl,0.12823146548730024,0.00018848958333347394,-0.07775,-5.859375000000037e-06,-0.0005,54.6963637945269
avf,0.13883487490538,1.6640624998997675e-05,0.0585,9.147135416666413e-06,0.0005000000000000004,44.627941763782026
v1,0.08465547712210998,0.0002505338541669716,0.016,-1.453124999999995e-05,0.0005000000000000004,20.088143891644105
v2,0.17644686163854603,-0.00020334635416698795,0.039,-1.6835937500000124e-05,0.0005000000000000004,55.5150653863665
v3,0.03311884492233024,0.0001620572916665228,0.003,-1.309895833333363e-05,0.0002500000000000002,8.848675571529146
v4,0.08580158463876864,3.8736979166450466e-05,0.002,-1.5605468750000008e-05,0.0002500000000000002,19.430377434535977
v5,0.11186085542929326,0.00016506510416659513,-0.0225,-2.4179687499999933e-05,0.0002500000000000002,16.912847411793773
v6,0.05944988291627627,3.1874999999814834e-05,-0.035,-1.8007812500000178e-05,0.0,12.07996549807961
vx,0.12198643799245062,-1.9986979166717652e-05,-0.04,6.966145833332797e-07,-0.0005000000000000004,58.40155247664625
vy,0.08509223046314751,4.826822916653102e-05,0.047,1.1673177083333348e-05,0.0002500000000000002,21.232648076321006
vz,0.058267672482998446,-0.0001602734374998964,-0.0375,3.18359374999987e-06,-0.000499999999999997,19.104856031147015
