,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.11423642353565673,-8.204427083323548e-05,0.0125,8.802083333333266e-06,0.0002500000000000002,3.847796400835805
ii,7.202645850979081,0.0003495746527567106,0.2005,7.578342013888919e-05,0.0002500000000000835,4.524636379665913
iii,5.677812236454368,-3.0824652772625126e-05,0.1695,6.698133680555525e-05,0.0,1.5245399687903043
avr,2.2387774282023063,8.240885417290386e-05,-0.115,-4.2282986111109794e-05,-0.0002500000000000835,3.8960763052335134
avl,1.09515287752292,-0.00015116319444249786,-0.076,-2.9079861111111155e-05,0.00024999999999997247,1.4524442284978252
avf,6.411654856211785,-8.953125000140048e-05,0.18525,7.138237847222244e-05,0.00024999999999997247,1.8820226457530733
v1,0.10147997516459452,5.342881948229047e-06,-0.0185,-8.331163194444627e-06,0.0,2.210181148016554
v2,0.18929343321152278,0.00017849392361001537,-0.1105,-1.0188802083333273e-05,0.0002500000000000002,14.264706016369924
v3,0.13419164964031996,-0.00012256076389002358,-0.067,-7.708333333333173e-06,0.000250000000000028,8.84046703693583
v4,0.1768308579560469,-0.000229383680557508,-0.07,-9.932725694444584e-06,0.0002500000000000002,7.627205307712718
v5,0.09456778898023031,-0.0001031293402764931,-0.0595,-7.541232638888861e-06,0.0002500000000000002,5.53459546459701
v6,0.12496608440457177,-0.00010446180555501789,-0.0605,-8.016493055555478e-06,0.0,3.4234898981323734
vx,0.02855043919561702,8.601996527795761e-05,-0.0175,1.5863715277778108e-06,0.0002500000000000002,3.547667491166262
vy,0.6261475306888117,3.409288194604851e-05,-0.0645,1.9418402777777855e-05,0.0,2.6042038556972784
vz,1.2732218827665567,0.00022335503471249149,-0.288,-3.615234374999966e-05,-0.0005000000000000004,0.6011569200158301
