,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.04373989286766476,7.854166666660814e-05,-0.044,4.98697916666661e-06,-0.0002500000000000002,15.924099657335063
ii,0.05747283086643492,0.00016381510416665552,0.0305,4.270833333333353e-06,0.0002500000000000002,2.114707195869786
iii,0.09636039371575611,-0.0001389192708333822,0.0655,-7.226562499999643e-07,0.0,20.092414671974815
avr,0.02650874867799055,0.00013506510416655068,0.009,-4.615885416666654e-06,0.0,3.5911437495953145
avl,0.05570629085823029,-0.00022179687499990352,-0.0615,2.858072916666615e-06,0.0,17.72465777189276
avf,0.06595856465672732,0.00023895833333331706,0.049,1.7643229166667887e-06,0.0002500000000000002,6.840682273525874
v1,0.11137570859458125,-0.00011761718750009899,0.0465,-2.4973958333333415e-05,0.0002500000000000002,14.786033627153037
v2,0.11781775190094748,6.757812500474101e-06,0.0345,-2.4114583333333453e-05,0.0,22.188721205851063
v3,0.09290712444986834,-0.00015630208333293057,0.039,-2.1256510416666497e-05,0.00024999999999999675,21.665889089641343
v4,0.05873048280754844,4.088541666707502e-05,0.023,-1.848958333333327e-05,0.0002500000000000002,5.710358578556323
v5,0.13325903653638907,-9.973958333374222e-05,-0.009,-2.8359374999999807e-05,0.0,11.732094033351698
v6,0.12052102682855434,3.2187499999261424e-05,0.026,-2.1471354166666594e-05,0.0,16.942054253551763
vx,0.06841086157026686,-0.0002164583333330744,-0.045,5.963541666666548e-06,-0.0002499999999999933,23.385701142575336
vy,0.039215083942281764,-0.00022798177083334972,0.0435,-8.94531250000004e-06,0.0002500000000000002,2.2872777644954017
vz,0.037024245041486804,-0.00018658854166662148,-0.0305,-2.903645833333374e-06,-0.0002500000000000002,16.535002736973095
