,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.036295033566320536,-0.00014927951388845408,0.0185,-4.726562499999977e-06,0.0,3.601306557390364
ii,0.1786398691240624,0.00014283854166770028,0.122,1.905381944444408e-06,0.00024999999999999935,2.7985489401708787
iii,0.12315993174351413,-0.0004379427083331775,0.0605,6.62977430555552e-06,0.0,1.2564204591020147
avr,0.07664893546733619,3.177083332980035e-06,-0.0565,1.4084201388889409e-06,0.0,3.096590244314878
avl,0.035087434715640624,-1.5169270833687691e-05,-0.0135,-5.677083333333382e-06,0.0,1.2479744553038394
avf,0.14187293492722708,-4.348958333294365e-05,0.0995,4.266493055555607e-06,0.00025,1.005432692124673
v1,0.06521919732580744,0.0002960286458340444,-0.0125,-3.7717013888889736e-06,0.0002500000000000002,12.026198839963287
v2,0.07927290218857151,0.00020845052083354152,-0.04175,-3.906249999999565e-07,0.0005000000000000004,43.10328538120429
v3,0.07985352875491011,9.09027777784947e-05,-0.029,-1.9422743055555345e-06,0.0005000000000000004,19.95209526551825
v4,0.0499128606776497,0.0003525260416659298,0.0035,-1.6796874999999917e-06,0.0002500000000000002,5.888739767337068
v5,0.03180939002679633,-0.00027401041666666356,-0.009,-1.1653645833332804e-06,0.0,2.752423363712266
v6,0.03402666165554758,0.000265104166667058,-0.0575,-2.8862847222224707e-07,0.0,1.9282898569456302
vx,0.02252155499705847,0.00019465711805535753,0.015,2.087673611111061e-06,0.0,1.9244741126355938
vy,0.06980576200396654,-1.0160590276764612e-05,0.0265,6.315104166666808e-06,0.0002500000000000002,1.9989644949090566
vz,0.008980879974065019,0.00015087239583326913,0.01,-1.2348090277778672e-06,-0.0002500000000000002,3.1312243728287217
