,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,1.091865389369663,3.05642361106781e-05,0.0365,3.122612847222219e-05,0.0002500000000000002,3.232679866485305
ii,1.6471257092860718,0.00018543402777990937,0.1385,3.793619791666617e-05,0.00024999999999997247,9.142327891054137
iii,0.08065157116410121,0.00016502170138807783,0.0475,6.716579861111279e-06,-0.0002500000000000002,6.228991018573124
avr,1.3493300589776775,0.00014221788194290083,-0.0945,-3.457899305555587e-05,-0.00024999999999997247,4.222338660040014
avl,0.17448184517024093,0.000190972222226175,-0.03,1.2254774305555495e-05,0.0002500000000000002,3.6015819848715593
avf,0.5909246296008455,0.0001707248263952698,0.111,2.2330729166666318e-05,0.0,7.177558537139995
v1,0.029928042892164046,-4.717013888895999e-05,0.003,4.112413194444447e-06,0.0,1.626157882882485
v2,0.11000174447484447,0.00016163628472321508,0.0155,6.263020833333403e-06,0.0,44.324273684101335
v3,0.2425134999342651,0.00028275173611017545,0.102,3.7131076388888243e-06,0.0,130.29295337761457
v4,0.13057908156671236,-0.00019480034722217394,0.0645,4.887152777777859e-06,-0.0002500000000000002,53.63638885403043
v5,0.11931803124449473,-7.252170138831302e-05,0.0055,9.273003472222409e-06,0.0002500000000000002,6.648896877131765
v6,0.06271637878897084,8.506076388771634e-05,-0.0345,6.360677083333241e-06,0.0002500000000000002,3.3836767738824665
vx,0.030460449220777685,-5.120225694449204e-05,0.0125,2.8559027777778175e-06,0.0002500000000000002,5.634353362990068
vy,0.03506770144477082,-0.00021348958333240365,0.0375,4.262152777777757e-06,0.0,4.174383692722188
vz,0.10986017588299456,-0.0001123177083310985,0.0485,-7.864583333333344e-06,0.0,6.906596540658144
