,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.019410504715691362,7.241359197450589e-05,-0.014,-3.1351031563510213e-06,0.00025,2.372570550316962
ii,2.6128423508354617,-0.00018871446187749177,0.1285,3.453821284538271e-05,0.0,2.5017294539705217
iii,2.935103034513601,-0.00026087391260942223,0.13975,3.769414725194182e-05,0.0,1.048987713285221
avr,0.5823512611427729,-0.0001945138819344684,-0.046,-1.5698430156984368e-05,0.0,2.1750154348107764
avl,0.8240452928416564,-8.257090957319136e-05,-0.0635,-2.0408375829084012e-05,0.00024999999999997247,1.0853962609199124
avf,2.7691205345304244,-0.000224560877255451,0.149,3.6113055361131245e-05,0.0,1.1822034095221123
v1,0.4928734901073759,0.00015456787655079813,-0.05925,-1.532971702829749e-05,0.0,6.612792109807719
v2,0.21522099649179896,-0.00017537829550517565,-0.009,-6.3826950638269205e-06,0.0002500000000000002,23.35593357941755
v3,0.09926324929095556,-0.00010581858480847267,-0.024,3.095523780955257e-06,0.0002500000000000002,41.120037464611904
v4,0.07566471511747089,6.034813185272712e-05,-0.0165,-2.2685231476852642e-06,0.0002500000000000002,25.0190290163372
v5,0.6102716060806981,-0.00020502116455091649,0.0845,2.5139152751391262e-05,0.0002500000000000002,16.447636168594993
v6,0.15669332306133169,-0.0002070376295732313,0.0545,-5.045328800453376e-06,0.0,10.621818864321348
vx,0.06600574335239924,-8.057527579697983e-06,0.004,3.8433656634334665e-06,0.0002500000000000002,11.494254332351783
vy,2.0025623382345468,-0.0001703412992060091,0.158,3.344665533446662e-05,0.0,1.8567680659894201
vz,0.1570013883839902,0.00016201713161993246,0.0755,1.1877978868779932e-05,0.0,7.774885635466314
