,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.039250550841958436,0.00019875929073687293,0.0235,3.716295037162997e-06,0.0,5.596766780918325
ii,0.3998060434813598,-1.349865013167862e-06,-0.00625,1.9285571442855585e-05,0.0002499999999999998,9.34170367465781
iii,0.2532128909646593,-0.00019878428823501807,-0.099,1.5569276405692804e-05,0.0,0.8200042725978539
avr,0.15622536203322065,-9.798186847974891e-05,-0.0235,-1.1494683864946903e-05,0.0,7.068280632424124
avl,0.046280304613022,0.00019852181448733706,0.082,-5.926490684264928e-06,0.0,1.0819580095918957
avf,0.31650015304699675,4.227910541973176e-05,-0.043,1.742950704929507e-05,0.00024999999999997247,3.7293868508172174
v1,0.10193071012828726,-8.329167083281089e-05,0.025,-8.934523214345142e-06,0.0,5.560087226241408
v2,0.0744219988360174,0.0003425490784263835,-0.041,-3.910025664100234e-06,0.0002500000000000002,43.91743252339844
v3,0.20414254873240023,0.00010698096857092086,-0.1215,-4.695363796953614e-06,0.0,88.04378140026765
v4,0.2224826238489242,0.00010897243608953105,-0.1495,-1.2623737626235495e-06,0.0,69.53934337047308
v5,0.12064804013821526,-0.00011862980368611358,-0.09,-7.478418824782976e-07,0.0,31.540221208225265
v6,0.05357335842310657,6.577258940851914e-05,-0.008,3.645468786454721e-06,0.0,10.201324280420495
vx,0.09583835327432018,0.0001704954504553287,0.0225,-3.4142419091424834e-06,0.0,16.282774357826778
vy,0.028049667130597467,0.0002096831983462565,-0.0215,4.582875045828679e-06,0.0,3.4848785181902313
vz,0.03319487946843931,-9.444472219504649e-05,0.0175,-1.766490017664953e-06,-0.0002500000000000002,14.975061092533762
