,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.12000965156962172,2.995533780092774e-06,-0.016,-8.776205712762048e-06,0.0,1.4998110238404467
ii,0.04562471610731915,0.0003926982301765876,-0.016,-1.437356264373502e-06,0.0,8.464499884814133
iii,0.1072768436764925,0.0002238692797385811,0.158,7.3450988234510025e-06,0.0,3.027850377895008
avr,0.05600989164127745,0.00014962670399907654,-0.057,5.099490050994882e-06,0.0,4.224693835388708
avl,0.10222468538201455,-0.00010928907109299865,-0.126,-8.061693830617029e-06,0.0,0.1506525538979443
avf,0.046475542315404676,-2.099373396068159e-05,0.018,2.9559544045595126e-06,0.0,5.374863290609894
v1,0.5676584066538222,0.0002058044195577827,-0.106,-2.366430023664285e-05,0.0,3.53780090922517
v2,0.17454350570088148,4.201246541833287e-05,-0.0095,-1.1657167616571683e-05,0.0,3.102682380027791
v3,0.04680140054028566,0.00019892177448957245,0.03,-5.8931606839317044e-06,0.0002499999999999985,6.365049313508602
v4,0.6619608640313083,0.00011909225743805939,-0.19,-2.087082958370808e-05,0.0,17.172043987353987
v5,0.11875279989673374,-8.186681331460188e-06,-0.093,-8.63247008632461e-06,0.0,11.94554007665391
v6,0.10006649551332154,-0.0001486309702368308,-0.022,-7.632570076325715e-06,0.0,6.002042646780379
vx,0.06091297287153434,0.00011965470119483924,-0.0725,-4.849515048495281e-06,0.0,7.6351321082349575
vy,0.027538087216747005,-4.271239542611007e-05,0.006,-2.7851381528512606e-06,0.0,4.456750123144453
vz,0.004872832462027273,0.00017429507049287332,0.0045,-4.2079125420793525e-07,0.0,1.1451801140507325
