,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.020163736821161623,-0.000251323784722096,-0.024,-1.7578124999998106e-07,0.0,4.118617717132849
ii,0.04947871282519128,-3.6358506944497245e-05,-0.0275,2.738715277777739e-06,0.0002500000000000002,4.667988862901875
iii,0.03822726562500017,5.335937500044757e-05,-0.011,2.9123263888888557e-06,0.0,10.60276247455552
avr,0.025254311951000842,0.0003722526041669122,0.0245,-1.282552083333398e-06,-0.0002500000000000002,1.7443145406267284
avl,0.01683137961723494,0.00023054687500004595,-0.0155,-1.5451388888888913e-06,0.0,5.1862260929541995
avf,0.03880446836466685,1.0781250000137761e-05,-0.023,2.825520833333367e-06,0.0,7.023484445231536
v1,0.046940436293218056,0.00014787326388874752,0.035,-2.5173611111111545e-07,0.0002500000000000002,18.222192932061166
v2,0.09532008174963524,1.1388888888625546e-05,0.021,-1.3302951388888107e-06,0.0005000000000000004,31.819294214692892
v3,0.09513981990349547,-0.00015137152777817517,0.0565,-4.778645833333301e-06,0.0005000000000000004,28.205938782135544
v4,0.05456565868648213,-0.00011332899305555827,0.0045,-2.9578993055554037e-06,0.0005000000000000004,9.823522328127986
v5,0.021498590106877918,-0.00027342013888979503,0.0155,3.059895833333617e-07,0.0002500000000000002,2.3528278672181293
v6,0.00874859055475857,0.0001029340277778761,0.002,-1.4756944444443418e-07,0.0002499999999999933,1.4213214198156547
vx,0.011459018437418141,4.0585937499817474e-05,-0.016,8.767361111111259e-07,0.0,1.8939769523335586
vy,0.07347231986376386,-0.00021900173611035065,-0.079,6.328124999999972e-06,0.00024999999999998634,7.617790213070123
vz,0.018833470061403797,3.209635416672256e-05,-0.0225,3.862847222221745e-07,-0.0002500000000000002,6.614741991642591
