,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.07929577904349508,0.00013934027777844218,-0.015,7.0855034722221616e-06,0.0,1.4065886144949848
ii,0.0650692612315008,0.00022893229166657663,-0.0575,1.0286458333333283e-05,0.0002500000000000002,1.0542569014909724
iii,0.01602839260036781,0.0003737239583333052,-0.0015,3.2031249999998864e-06,0.0,2.4644389925753094
avr,0.06816208203235997,-0.00019310763888767492,0.043,-8.689236111111093e-06,0.0,1.0244940362530894
avl,0.03139122909588542,0.00031422309027784214,0.0195,1.9422743055555845e-06,0.0,1.6451825270856528
avf,0.02072088610937575,-2.889756944360291e-05,-0.019,6.746961805555598e-06,0.0,1.4109707300491103
v1,0.0447908601181867,-0.00021904513888898767,0.0335,7.725694444441963e-07,0.0002500000000000002,15.343340811429307
v2,0.08467713501412423,-7.099392361143912e-05,0.049,6.5256076388889854e-06,0.0,25.013367849364972
v3,0.06871495709754218,0.0002041796875005615,0.0265,7.977430555555564e-06,0.0002500000000000002,12.955482434403836
v4,0.04185875145490594,0.00011275607638860054,0.018,3.3159722222222364e-06,0.0002500000000000002,4.362951614136104
v5,0.0729232057484248,0.000406770833333942,0.059,-3.7760416666666485e-06,0.0002500000000000002,3.3018277289370954
v6,0.03757988698355371,0.00023979600694477106,0.007,2.4565972222221808e-06,0.0002500000000000002,2.4761945155872755
vx,0.01814442945377672,-9.045138888958488e-06,-0.018,-1.2022569444443425e-06,0.0002500000000000002,2.7246348173329302
vy,0.017543969614383766,-0.0002159678819450756,-0.0255,3.8628472222221906e-07,0.0,1.0881424167441205
vz,0.037786423730362215,3.300781249989749e-05,-0.0155,-7.13324652777773e-06,0.0,6.594713148736872
