,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.31905412418843065,-1.4279513889943726e-05,0.201,1.2894965277777538e-05,0.0,5.372805814525344
ii,0.24071018066919997,0.0001846875000014793,0.1275,1.2096354166666596e-05,0.0,3.034428136130473
iii,0.04017406944571787,2.8845486110973847e-05,0.022,-8.029513888888421e-07,0.0,1.966582921829361
avr,0.26982309619311057,0.00016503906250029944,-0.1745,-1.2493489583333518e-05,0.0,3.9373059627499245
avl,0.11945899777343068,0.00014989149305323475,0.113,6.844618055555509e-06,0.0,2.760539613599468
avf,0.06068797858515099,0.00021440104166732315,0.0195,5.644531250000008e-06,0.0,0.7641114800961016
v1,0.026489616498388456,-7.391493055556209e-05,0.0335,1.5972222222222547e-06,0.0,6.960587223794291
v2,0.06265607328821764,4.573350694495671e-05,0.0465,1.256510416666659e-06,0.0,19.819979964447153
v3,0.03637161923638294,0.0003387543402768665,0.0205,-3.2313368055554968e-06,0.0,7.558100674714278
v4,0.023338344388371592,5.317274305540182e-05,0.004,-3.2877604166667095e-06,0.0,5.445420026504026
v5,0.027270774317576647,3.2491319444184894e-05,0.0,-4.255642361111174e-06,0.0,6.4097638552392375
v6,0.07092361871225532,-0.00012127604166730177,-0.022,4.657118055555405e-06,0.0,3.947739956739596
vx,0.06745309569847399,-5.555555544796969e-07,-0.0285,4.743923611111051e-06,0.0,5.618645680564477
vy,0.02656168457262012,-0.00014062065972277673,-0.0035,3.980034722222201e-06,0.0,1.3022799634185342
vz,0.005945032640895407,0.0002739843749998156,0.0015,-8.723958333333705e-07,0.0,0.6870385183277502
