,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.02848863225444779,-0.0001464062500001323,-0.0165,-2.5868055555554743e-06,0.0002500000000000002,4.391268046329422
ii,0.16288084258774518,-9.939670138971654e-05,0.0275,-1.1697048611111244e-05,0.0,4.481202703236236
iii,0.1038977648926228,4.5464409721681405e-05,0.0195,-9.108072916666615e-06,0.0,6.566923894889927
avr,0.06970996777425345,-0.00012816840277819769,0.005,7.144097222222172e-06,0.0,2.5255329544729412
avl,0.02547287430220853,-9.4700520833135e-05,-0.008,3.263888888888991e-06,0.0,4.322768401389157
avf,0.12626707016307265,0.00022264322916655245,0.029,-1.040581597222211e-05,0.0,4.480445092330885
v1,0.0793580208886687,4.1757812501312616e-05,-0.082,-1.742621527777784e-06,0.0,1.9430831903734704
v2,0.13027352030691605,-7.04427083319575e-05,-0.018,-1.6818576388888325e-06,0.0002500000000000002,34.20391643079516
v3,0.13833303238655464,-0.000173619791665344,-0.0125,-2.4262152777776936e-06,0.00075,37.29432028507651
v4,0.07211235969871314,0.00012087673611117775,-0.013,1.5494791666667178e-06,0.0005000000000000004,16.380712429345277
v5,0.11445756411578624,-0.00010220486110978294,-0.035250000000000004,7.921006944444588e-06,0.0002500000000000002,5.762082474849405
v6,0.046636153695776845,0.00021510850694465985,0.026,6.024305555555298e-06,0.0,2.6383612111620516
vx,0.04019392033422397,0.00027194878472143664,0.001,4.8328993055555175e-06,0.00024999999999999935,2.8774292326873083
vy,0.26023659881785144,0.00014874131944300493,0.165,4.611545138888859e-06,0.0,3.1567335236739225
vz,0.6070874022669173,0.00028446614583105625,0.265,1.5390625000000095e-05,-0.00024999999999997247,3.3780910238603554
