,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.0929334518339346,0.000126757812500218,-0.0475,6.81423611111046e-07,0.0004999999999999935,33.7070207472338
ii,0.23306503916503613,-0.00018745225694499925,-0.0485,9.42274305555544e-06,0.0,41.500606627483435
iii,0.10992365482356675,0.00013529079861148807,-0.026,8.743489583333456e-06,0.0,2.599158408808843
avr,0.13551237186916254,-0.00028670138888918945,0.031,-5.049913194444251e-06,-0.0002500000000000002,36.36459834814699
avl,0.043176843273703094,-0.00024349826388867906,-0.0015,-4.029947916666587e-06,0.0002500000000000002,8.575544106182985
avf,0.14825429661500256,-3.089409722140885e-05,-0.0385,9.08420138888889e-06,0.0,13.972925120309718
v1,0.26141529996587065,-0.0003266276041666255,0.0805,-4.448784722222063e-06,0.0002500000000000002,80.47544721613066
v2,0.5322936110287678,0.00018894097222151222,0.0545,-9.351128472222399e-06,0.0002500000000000002,139.16179668315428
v3,0.746227109529484,3.6497395833434105e-05,0.0715,-1.2701822916666446e-05,0.0002500000000000002,162.55870336639498
v4,1.0078925782739,-0.00018113281249992614,-0.1575,-2.4739583333342296e-07,-0.00025,337.85159224639733
v5,0.18111007954735198,-0.0002616536458324725,-0.0235,-4.691840277777777e-06,0.0002500000000000002,38.389477454624455
v6,0.6815242309570094,-0.0002596614583331384,-0.146,3.9062500000007143e-08,-0.0002500000000000002,223.0683570054817
vx,0.5165447530965936,1.5872395835159165e-05,-0.171,6.853298611111034e-06,0.0,168.09115270855693
vy,0.12706667726487622,4.842013888892721e-05,-0.045,7.743055555555426e-06,0.0,26.22709707921786
vz,0.18110705542842348,-0.00022913628472106317,-0.0495,-4.631076388888919e-06,0.0,37.20528560691328
