,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.013448283265414794,0.00011151475694446843,-0.0165,4.817708333334162e-07,0.0002499999999999998,4.150776043820825
ii,0.06949691545151512,-1.2052951388861429e-05,-0.0305,-3.259548611111237e-06,-0.0002500000000000002,18.27259087628957
iii,0.04305034712600215,-0.00013441406250018254,-0.022,-3.7348090277779185e-06,-0.0002500000000000002,11.551231948550779
avr,0.030704912151578674,0.00020216145833344484,0.0245,1.3867187500000818e-06,0.0,7.48895849970733
avl,0.010871675979251148,8.734809027769773e-05,0.0115,2.105034722222339e-06,0.0002500000000000002,3.7422302005134016
avf,0.052913555195361284,0.00017953559027711265,-0.025,-3.496093750000007e-06,-0.0002500000000000002,14.461213604040106
v1,0.05027845795217786,-6.388454861114784e-05,0.044,-6.42361111111118e-07,0.0002500000000000002,19.766820825490658
v2,0.12565934556547756,-3.275607638848821e-05,0.0695,-2.684461805555666e-06,0.0004999999999999866,53.28743352360717
v3,0.04035830763567256,-0.0002024131944440958,0.017,-1.8663194444444387e-06,0.0,8.932655203398049
v4,0.0371933855987628,0.00020720052083228737,-0.0035,-2.1723090277778013e-06,0.0,3.081383562132387
v5,0.05717763720096426,2.3606770833048115e-05,-0.0235,-1.2217881944444397e-06,0.0,10.350757264954133
v6,0.04564301265644827,-0.00015358072916697312,-0.0345,1.8880208333332186e-06,0.0,12.046303335077283
vx,0.04124439652868085,-8.192274305521799e-05,0.0125,-2.380642361111101e-06,0.0,4.941187535557853
vy,0.04365998996718557,-0.00019224392361111113,-0.037,-9.592013888888948e-07,-0.0002500000000000002,14.715185373978919
vz,0.11077296456859718,6.75043402757e-05,-0.1495,-8.394097222222172e-06,0.0,0.51830963765681
