,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.8590076144826363,5.550278306384251e-05,0.0685,2.509540712595442e-05,0.0,2.8965782665385156
ii,2.899343415206177,0.00021026230711104475,0.1095,4.410808919108154e-05,0.00024999999999986144,8.356314664826531
iii,0.6398143791093989,0.0001771697830212217,0.0235,1.901268206512676e-05,0.0,7.026206578367023
avr,1.7192092737176747,0.000116625837412202,-0.09,-3.460278972102755e-05,-0.00024999999999997247,3.765433084443553
avl,0.024600907594035874,-4.886594673848064e-05,0.013,3.043445655434445e-06,0.0,2.770706676863389
avf,1.554850592170986,-6.727243943171613e-05,0.063,3.155934406559356e-05,0.0,7.020750781039154
v1,0.12633422759733026,0.00015348881779007033,-0.0725,-9.569876345698836e-06,-0.0002500000000000002,2.5235538996535762
v2,0.9494497111676075,0.00014549795021216218,-0.0635,-2.6855647768556337e-05,0.0,20.395033972922494
v3,0.40817594031113513,-0.00020028413825516487,0.0845,-1.5746342032463436e-05,0.00024999999999997247,27.489085269625534
v4,0.07455068607203594,8.691630836830887e-05,0.0305,4.924507549245124e-06,0.0002500000000000002,14.965145103859111
v5,0.08236036705388547,-0.0002274772522742029,-0.04,-5.926490684264913e-06,0.0002500000000000002,3.7223207528675357
v6,0.026090866251119036,6.399360063893359e-05,-0.0075,3.4788187847881332e-06,0.0,3.3134379419679405
vx,0.019537706378953044,-0.0001038396160383256,-0.00675,2.562243775622387e-06,0.0,2.4866819654985037
vy,0.9020184899386512,-0.0002210278972058583,-0.057,2.5943239009432274e-05,0.00024999999999997247,5.655361274599605
vz,0.06351856527932813,0.0002396135386440957,0.0375,6.33478318834776e-06,0.0,9.486955128471779
