,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.07275127253960863,-1.0694763859166384e-05,0.0375,5.274472552744822e-06,0.0,7.835441678835911
ii,0.7597712147543074,9.82360097241325e-05,-0.081,2.4035096490351244e-05,0.0,3.2714563542049198
iii,0.4696135276273867,0.00013449488383827544,-0.1555,1.8750208312502242e-05,0.0,1.4219013696941747
avr,0.2988691344393852,0.0002178032196787839,0.0245,-1.4658950771589479e-05,0.0,5.175420070313357
avl,0.08124129640824707,0.0001599256740995038,0.062,-6.7430756924307825e-06,0.0,3.841556968303905
avf,0.5964988397037809,0.00011663000367010338,-0.106,2.1395777088957938e-05,0.0,0.34608938522595006
v1,0.23415543133181296,0.00016217128287079581,-0.006,-1.3521564510215642e-05,0.0,5.973313668547753
v2,0.2786010247904001,0.0001282788387808673,-0.0115,-1.3763207012631943e-05,0.00024999999999997247,12.788316477138368
v3,0.370269925110542,-0.00019410975568930972,-0.0255,-1.6517098290170986e-05,0.00024999999999997247,12.889651489901494
v4,0.37494335129002226,-8.891194213930925e-05,-0.028,-1.6712912042129135e-05,0.0,11.968430863997169
v5,0.106110733557602,0.0001798528480493938,0.015,-7.5971569509715305e-06,0.0,9.134986599294018
v6,0.07372590694808805,5.7231776821818915e-05,-0.05,-6.57850881578514e-06,0.0,4.6642074982637265
vx,0.029089613726705654,0.0002966953304667709,-0.043,7.499250074992775e-07,0.0,7.193831503149724
vy,0.8490777987070428,-0.00010346881978469863,0.0515,2.7299353397994036e-05,0.0,1.0290093055201943
vz,0.009874622095729283,5.313218678146265e-05,-0.0035,-2.43725627437281e-07,0.0,2.0579837344433245
