,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.09034485019959844,8.75120821256551e-05,0.066,6.893060693930589e-06,0.0,2.870350068688247
ii,0.10099292048085623,-3.912942039148404e-05,-0.024,7.449255074492516e-06,0.0002500000000000002,5.132254462464958
iii,0.012423986939889015,-0.00010818501483172707,0.001,5.624437556244846e-07,0.0,0.8353248021743902
avr,0.09256092894974832,-2.382678398942256e-05,-0.016,-7.1659500716595815e-06,0.0,3.802714963958192
avl,0.02612003444296265,-0.00010588107856004989,0.071,3.1621837816217856e-06,0.0,0.48887367946811233
avf,0.034126669438846256,0.0001677415591775657,-0.0255,4.0058494150585495e-06,0.00025,2.3523500439914393
v1,0.009873031590426249,0.0002595823750958331,0.0085,5.899410058994008e-06,0.0,1.2628159787586872
v2,0.037099780914817665,0.00014268573142670152,-0.0555,2.560160650601753e-06,0.0,27.358874461689613
v3,0.10001554284414926,-0.00012495833749967308,-0.101,-2.62682065126818e-06,0.00024999999999997247,62.49678574854414
v4,0.10629739041834617,-0.0002919666366700792,-0.1015,-5.988984434889782e-06,0.0,47.697654054086954
v5,0.07101649771795006,0.00017351181548499735,-0.0295,-3.5225644102255367e-06,0.0,19.995407911837912
v6,0.031175389450532432,0.00020287554577848484,-0.002,1.4081925140819255e-06,0.0,7.997059563136035
vx,0.025733705319829655,1.141552511263539e-06,-0.045,-9.061593840616678e-07,0.0,10.345476075665411
vy,0.011822388721267235,-4.37331266871533e-05,-0.006,-4.74952504749482e-07,0.0002500000000000002,2.718856862377589
vz,0.02025734484009693,-1.347781888497905e-05,0.013,-3.1246875312466586e-06,-0.0002500000000000002,7.99687144777857
