,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.009810905945610928,-3.792954037920719e-05,-0.0115,-1.8269006432690491e-06,0.0,0.5762419311989471
ii,0.005252626151939154,0.00015044328900451427,0.0105,9.978168849781698e-07,0.0,0.1978311840824799
iii,0.009052348328209581,8.457487584593294e-05,0.0035,2.8268006532680524e-06,0.0,0.5717306533684857
avr,0.005262150818362794,-5.484451554828709e-05,0.009,4.145418791454519e-07,0.0,0.2339884855365004
avl,0.008129778281354734,0.000142006632670202,-0.009,-2.3247675232477383e-06,0.0,0.5323369340069616
avf,0.004705664537783231,-5.467369929670016e-05,-0.0045,1.912308769123125e-06,0.0,0.22092226845538537
v1,0.008669874815562926,-0.0002381386861313804,0.003,-1.1623837616237815e-06,0.0,1.211938328506152
v2,0.035641926493464086,0.00011855897743542117,-0.023,2.433090024330904e-06,0.0,17.759405142802795
v3,0.054797331927045924,0.00018623137686213332,-0.072,3.22467753224671e-06,0.0,38.213424486394274
v4,0.09485732615902145,9.18741459183879e-05,-0.099,4.2954037929538554e-06,0.0,44.266294722265954
v5,0.06059298815924029,-0.0004323317668237186,-0.056,2.6872312768722138e-06,0.0,17.21157724247577
v6,0.017311490767935058,0.00013178265506765547,-0.0225,2.1414525214145326e-06,0.0,3.1449972050411708
vx,0.025387686074707413,-2.3460153984657194e-05,-0.0245,3.34758190847581e-06,0.0,8.769083733765873
vy,0.01100538545664918,-0.0002533246675330889,-0.0155,3.899610038996188e-06,0.0002500000000000002,2.433980054874374
vz,0.01617845910449884,-0.000231926807319144,0.021,-5.145318801453717e-07,-0.0002500000000000002,5.940862381769931
