,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.04063782637430909,-0.0003781996800315328,-0.071,1.0186481351864843e-05,0.0,7.367536491805262
ii,0.7040842785815561,-0.0002568409825815156,0.321,-7.365930073659155e-06,-0.00024999999999997247,31.595037103285275
iii,0.8403465702295101,-0.00012286271372717437,0.39575000000000005,-1.7552411425524075e-05,-0.00024999999999997247,11.527828764693414
avr,0.16226164069375668,-1.5760923908152873e-05,-0.1075,-1.4040262640402402e-06,0.0,16.729432381954293
avl,0.26440736911721063,0.0003463778622111164,-0.209,1.3863197013632089e-05,0.00024999999999997247,2.5690382425952243
avf,0.7620403921215549,-0.00019081008565689087,0.356,-1.2465420124654072e-05,-0.00024999999999997247,19.141286503389896
v1,0.2689745621535458,0.00018751458187409446,0.0515,-1.3219511382195209e-05,0.0002500000000000002,68.38201045881384
v2,0.6124232498112283,5.815668433061681e-05,0.059,-1.4983918274839401e-05,0.0005000000000000004,188.46165003981545
v3,0.5178848084547277,-0.00019748441822579432,0.0445,-1.6365030163650044e-05,0.0005000000000000004,168.64407038180752
v4,0.2182426392076419,-3.164266906570251e-05,-0.0355,-1.9706362697063886e-06,0.000250000000000028,34.07409863553467
v5,0.30059036892988594,5.1353198012754876e-05,-0.1085,2.4595457120954578e-05,0.0002500000000000002,29.966240094262464
v6,0.23958168912363237,0.00043911442189009756,-0.1765,2.3651801486517946e-05,0.0,28.165257956377815
vx,0.055090820832469405,-0.00010493533979931259,-0.0585,1.1913391994133868e-05,0.0002500000000000002,15.347284592627204
vy,0.33604188106719324,0.0003194055594441342,0.156,-3.812118788121082e-06,0.0,15.745247103459034
vz,0.08378279603026902,-0.00019143918941453888,-0.002,1.344240575942419e-05,-0.0005000000000000004,35.75516693942935
