,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.015983537103942996,-0.00016866319444433996,-0.032,5.555555555556136e-07,0.0002500000000000002,3.638542409302751
ii,0.014100811535869125,-6.1011284722361033e-05,-0.024,1.6623263888890434e-06,0.0002500000000000002,3.4607318961309605
iii,0.004736737890878331,0.00020258680555555904,-0.003,1.1176215277777458e-06,0.0,0.7465186311351251
avr,0.013875887976850106,6.913194444441e-05,0.0305,-1.111111111111242e-06,-0.0002500000000000002,3.3425494921272527
avl,0.0068263069684132765,6.373697916664416e-05,-0.0075,-2.842881944443806e-07,0.00025,1.3966136865906345
avf,0.005440612135562703,-0.00013257378472229418,-0.0075,1.391059027777848e-06,0.0,1.2139314179210519
v1,0.018788746811708945,-0.00021795572916679276,0.0315,-2.1397569444443394e-06,0.0002500000000000002,3.591575024360414
v2,0.0691279106743497,-8.908854166671513e-05,-0.021,-2.4826388888887804e-06,0.0002500000000000002,24.43172845767697
v3,0.07263721657241883,9.340711805526727e-05,-0.0555,-3.5264756944444523e-06,0.0004999999999999996,21.24907503287587
v4,0.10102718992595573,-0.00021030381944468356,-0.066,-2.734375000000165e-07,0.0005000000000000004,23.742815883333556
v5,0.12065899245737509,0.0001502864583334625,-0.0815,9.223090277778435e-07,0.0002500000000000002,26.50830551804586
v6,0.056170148173530075,2.391493055535915e-06,-0.064,-1.1588541666666215e-06,0.0,14.818675149028664
vx,0.075483273378816,-0.00016636718750051162,-0.069,8.680555555554361e-07,-0.0002499999999999985,19.151721263412256
vy,0.017773728149161977,0.00015879774305561806,-0.0135,2.845052083333278e-06,0.0,2.541277119810349
vz,0.01243234833206597,0.00016123697916657517,-0.001,3.1467013888889196e-07,0.0,2.9655547876452295
