,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.3363268152750215,0.00023791666666565456,0.2,-1.1981336805555462e-05,0.0,0.6056570400435647
ii,0.09950485478112464,0.00020344184027761952,0.117,-6.206597222222236e-06,0.0002500000000000002,3.2343926399503307
iii,0.1412713378286785,-1.2196180551893221e-05,0.0015,5.772569444444424e-06,0.0002500000000000002,4.064337244947909
avr,0.18244654036412356,5.147569446605563e-06,-0.1695,9.088541666666803e-06,-0.0002500000000000002,1.3287774484972912
avl,0.21394532970289254,-0.00013601562499876625,0.1055,-8.871527777777818e-06,0.0,1.4788463212528848
avf,0.03629598539995462,-0.0001541927083333904,-0.0505,-2.213541666666944e-07,0.0002500000000000002,3.521743866759734
v1,0.072010777654611,-0.00036239149305612115,-0.0925,5.980902777777836e-06,0.0,4.061379774515013
v2,0.14920404462517575,-1.3559027777766624e-05,0.025,7.1809895833331384e-06,0.0,42.470203072442445
v3,0.10397923144012702,0.00019610677083378855,0.0105,7.046440972222177e-06,0.0,30.278929587736645
v4,0.0781636784320595,1.929253472078321e-05,0.0205,6.7209201388887835e-06,0.0,17.547755284009824
v5,0.05149941711786945,-4.956597222144375e-05,0.003,6.278211805555551e-06,0.0,5.683540612099813
v6,0.07054171210972203,0.00022357204861292554,-0.0885,6.560329861111138e-06,0.0002500000000000002,1.8719279522530803
vx,0.01835856450865485,0.0001418229166664687,0.0315,4.796006944444334e-06,0.0,1.5839132857804556
vy,0.04606065114130909,-0.0003958637152779261,-0.0235,6.944444444444489e-07,0.0,2.962912685396141
vz,0.016512484644711133,-0.0002873177083329943,-0.026,-1.712239583333314e-06,0.0,1.9562155772160474
