,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.21024041019801715,6.640190972378287e-05,0.067,1.2044270833333249e-05,0.0,1.0597574041240085
ii,0.47883363496538195,0.00013097656250281775,0.059,1.675347222222207e-05,-0.0002500000000000002,6.46105906380955
iii,0.060942000870042416,0.0001085243055546894,0.0045,4.713541666666594e-06,-0.0004999999999999987,3.836024152651974
avr,0.3293041205983429,-9.078993055700988e-05,-0.058,-1.4398871527777623e-05,0.0,2.7584980134010966
avl,0.015867512086436133,0.00038252170138989753,0.029,3.6675347222220603e-06,0.0002500000000000002,0.7885633499194556
avf,0.2173187478732117,-0.00013577690972199117,0.0385,1.0731336805555321e-05,-0.0002500000000000002,4.905356080208698
v1,0.07988266218387188,-0.00011124565972229917,-0.009,-8.936631944444533e-06,0.0002500000000000002,6.125531426954408
v2,0.15588180258618448,-9.921874999925939e-05,0.0125,-1.149522569444453e-05,0.0002500000000000002,38.15828780397464
v3,0.0696890959544141,-0.0002061458333325053,-0.008,-7.675781249999958e-06,0.0002500000000000002,29.03999485225389
v4,0.02239183809270792,-0.00012749999999979138,0.0085,-5.262586805555482e-06,0.0002500000000000002,9.934587541675905
v5,0.04609231970555681,9.922309027621209e-05,0.0465,4.0364583333332115e-06,0.0002500000000000002,4.542359724176988
v6,0.03410920029615281,0.00016803819444525007,0.0445,3.363715277777723e-06,0.0,3.4138225656236014
vx,0.02302772399410148,3.8003472222199944e-05,0.0025,2.228732638888837e-06,0.0,2.028334181697175
vy,0.05131210291434649,0.00017298611111045685,-0.0045,3.669704861111069e-06,-0.0002500000000000002,6.259368785748489
vz,0.019957366141425736,-0.0004355338541671033,-0.007,-3.272569444444351e-06,0.0,2.2760693800590746
