,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.02501836727411756,9.956597222158842e-05,0.0105,-2.649739583333338e-06,0.0,3.8472698922221458
ii,10.63679484361219,-1.6762152785119266e-05,-0.066,-9.555121527777845e-05,0.0,1.2636674736273157
iii,10.105736090481825,-0.00011900173612310852,-0.141,-9.29014756944457e-05,-0.00024999999999986144,4.605703944767716
avr,2.804467091185393,-4.281684027494439e-05,0.0015,4.909071180555687e-05,0.0,1.526719602017362
avl,2.406180496858274,-0.00013579861110730006,0.103,4.511718749999965e-05,0.00024999999999986144,3.7657143464957654
avf,10.365010857681566,0.00018248697916587597,-0.106,-9.422743055555417e-05,-0.00024999999999986144,2.0780432974216017
v1,0.9255913190803314,5.0607638836379e-06,0.097,2.827473958333301e-05,0.00024999999999997247,14.830460765659254
v2,1.2096363218295831,-0.00015042534721369653,0.0405,3.164062499999981e-05,0.000500000000000056,51.87375030676055
v3,1.3230613215853697,0.00015556423611511264,0.0715,3.307725694444382e-05,0.0005000000000000004,24.999314857206805
v4,1.047254943319828,-4.016059027923571e-05,0.0495,2.9902343749999486e-05,0.0002500000000000002,12.082234048641205
v5,1.2986341777989558,0.00011669704861367997,-0.079,3.388237847222224e-05,0.0,0.9503299244373526
v6,1.2263259940673905,-5.723958333761669e-05,-0.009,3.292100694444436e-05,0.0,0.6372919980247328
vx,0.020038133399346694,-9.803385416555498e-05,-0.0495,3.3441840277778073e-06,0.0,1.425964613857049
vy,3.687635507695688,3.1141493045025873e-05,-0.03,-5.72786458333341e-05,0.0,1.102087066593757
vz,0.05974834403674518,-0.0002037456597211615,-0.013,-7.72135416666659e-06,-0.0002499999999999989,4.297191232357905
