,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.8643565902664155,6.658854166701167e-05,-0.4055,-1.8795572916666554e-05,0.0,4.756988276096485
ii,0.6483286069256313,-5.810329861224683e-05,-0.051,4.405381944443294e-07,-0.0002500000000000002,6.578380539941621
iii,1.1928586718211718,-0.0003719487847241877,-0.3265,1.923394097222227e-05,-0.000250000000000028,12.35109120863533
avr,0.45803377327372624,5.203993055858885e-06,0.2265,9.179687500000341e-06,0.0002500000000000002,3.3681034102570675
avl,0.8664158238786648,1.6384548612671006e-05,-0.041,-1.9014756944444663e-05,0.00024999999999997247,6.881729319024138
avf,0.7045133329292473,0.00026841145833488825,-0.025,9.845920138888824e-06,-0.0002500000000000002,8.409773633075206
v1,0.9716349057399538,0.0001624869791729667,-0.05325,-2.0598958333333366e-05,0.000250000000000028,19.497220781842117
v2,0.9825385094075952,0.0004069357638839127,-0.119,-1.9381510416666638e-05,0.0005000000000000004,36.47087706981515
v3,0.4703948122387765,-0.0003312282986116924,-0.1105,-1.778862847222234e-05,0.00024999999999997247,18.814618007605507
v4,0.07173912877260948,1.5065104166242152e-05,-0.02,-3.812934027777837e-06,0.0,9.413236976371707
v5,0.21520298209655234,4.3697916665098386e-05,0.026,4.307725694444381e-06,0.0,6.6555187669328415
v6,0.33534639852989745,-0.00018891493055969418,0.039,8.695746527777906e-06,0.0,4.864391759739052
vx,0.10545265098503753,-0.00017456597222502388,-0.116,-4.937065972222135e-06,0.0,2.7875297795105918
vy,0.36289748272952566,0.00026335937499881006,0.001,1.963975694444569e-06,0.0,6.755678666171461
vz,1.9732199632151042,-0.00015520833333300022,-0.216,-3.8413628472222485e-05,-0.00024999999999997247,1.1339922644883766
