,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.02730997839626011,0.0001226692708333418,0.0225,-4.212239583333244e-06,-0.0002500000000000002,6.7764187881731255
ii,0.04792515631249306,-0.00014992187500032493,-0.0035,-1.2402343750000038e-05,0.0002500000000000002,4.943201562311592
iii,0.037887472583088444,0.0002281640625003487,-0.0335,-8.190104166666728e-06,0.0007499999999999989,0.5438276703041847
avr,0.028145455355336094,-0.00023713541666686437,-0.0195,8.307291666666712e-06,0.000499999999999997,5.77096473115751
avl,0.020609455949295634,-4.889322916640339e-05,0.026,1.998697916666737e-06,0.0,2.329242332526651
avf,0.036078572975728765,-0.00021055989583333292,-0.0265,-1.0305989583333155e-05,0.0007500000000000007,0.9679068649701019
v1,0.014952370446403176,7.352864583358175e-05,0.0035,4.778645833333282e-06,-0.0002500000000000002,1.763499231911955
v2,0.05638620809217976,-0.00013072916666668702,-0.0255,-2.9557291666666637e-06,0.0,12.95882694009958
v3,0.07970113226943776,-8.029947916659452e-05,-0.0285,-3.867187499999922e-06,0.0,18.27585761895573
v4,0.09958944418176122,-0.00019760416666670126,-0.025,-3.4179687500000755e-06,0.0002500000000000002,21.413541896580167
v5,0.0856991230662711,0.0001878645833332667,-0.0205,-4.8893229166665485e-06,0.0,16.80684703691752
v6,0.043009469403408496,-3.152343749994312e-05,-0.0225,-3.14453125000016e-06,0.0,7.22122402903537
vx,0.05089557836326977,0.00014802083333342132,-0.0195,1.0807291666666605e-06,0.0002500000000000002,9.200930359394187
vy,0.008892585822373464,-0.00012289062499970535,0.0115,-4.095052083333154e-06,0.0007500000000000007,0.2533508232329994
vz,0.012286640496655692,-2.8033854166661827e-05,0.005,2.7148437499999893e-06,-0.0002499999999999985,2.7926772895382257
