,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.17176306888857723,0.00028486545138485314,0.04,1.2628038194444345e-05,0.00024999999999999675,0.898563281444382
ii,0.18218054835357989,0.00019247829861122792,0.062,1.2013888888889227e-05,0.0,5.223594295264594
iii,0.09661495937239323,2.2204861112001193e-05,0.0795,-6.076388888889475e-07,0.0,4.855712005913617
avr,0.15281798722185072,-0.0002242230902797939,-0.078,-1.2324218749999943e-05,0.0,2.053553736302596
avl,0.08859211596586619,0.00014270399305708306,-0.0915,6.6102430555555594e-06,0.0,1.5189957413219388
avf,0.0964702680980736,-0.00017118489583391023,0.036,5.700954861111116e-06,0.0,4.847732565398095
v1,0.14000769764879992,-0.00010571180555584098,-0.0585,7.819010416666635e-06,0.000249999999999995,15.637394013844737
v2,0.24782417841244678,-0.000108168402779271,-0.0395,1.0967881944444413e-05,0.0002500000000000002,38.1634717203318
v3,0.2724025414006651,4.729166666664945e-05,0.024,9.381510416666727e-06,0.0002500000000000002,72.74462896087373
v4,0.29840519954807204,-0.0001563628472225054,-0.04,1.5112847222222172e-05,0.0002500000000000002,17.88603168589629
v5,0.07094421823342086,0.0001545746527800223,-0.0255,7.784288194444353e-06,0.0,2.81692704223338
v6,0.03877569553023144,0.00022152343750060982,-0.0525,4.353298611111066e-06,0.0,3.712733033736707
vx,0.008530683805229236,-2.29427083336133e-05,-0.017,9.114583333333638e-07,0.00024999999999998634,0.9279556122364548
vy,0.08841347897149902,4.1493055564656475e-06,0.087,-4.379340277777798e-06,0.0,5.770945125263551
vz,0.1022203313194618,-0.00018484809027674635,-0.0275,-1.0514322916666552e-05,0.0,3.8717430077680235
