,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,1.088116811586384,8.806857638871697e-05,0.3035,-1.3101128472222393e-05,0.0,15.790829885961893
ii,9.260278235899277,-0.00027231770833028874,0.8705,-3.523654513888872e-05,0.0004999999999999449,208.60143505598845
iii,6.0749423359046775,-5.6883680553790376e-05,0.585,-2.213758680555602e-05,0.00024999999999986144,189.77955972538967
avr,3.6552240161514353,0.0003937152777792907,-0.5455,2.4166666666666226e-05,-0.00024999999999997247,64.74923115317814
avl,1.2663910817213657,-0.00013330729166621127,-0.289,4.524739583333927e-06,0.0,50.631603877533536
avf,7.395512115120932,8.831597222893779e-05,0.69225,-2.8691406249999885e-05,0.0002500000000000002,195.2427985665943
v1,3.9474981540783514,-0.0003334982638889261,0.44375,1.0546874999998272e-06,0.0002500000000000835,60.46729466370838
v2,2.348976843228504,-0.00015084635416785197,0.1335,4.513888888888619e-06,0.0004999999999999449,74.93509706806259
v3,2.8863491087300717,-0.00022101128472183955,-0.302,2.604166666666573e-06,0.0004999999999999449,96.62655063210737
v4,1.129933403494788,5.645399305634012e-05,0.145,-6.775173611111032e-06,0.0005000000000000004,44.85991298341956
v5,1.0726085645568864,0.0001023611111113105,0.147,-9.937065972222209e-06,0.00024999999999997247,18.89791311493088
v6,3.626516911589966,-0.00048631510416648747,0.5585,-1.6718750000000406e-05,0.0,29.09755273987177
vx,0.3506691779692186,0.0001493750000006213,0.073,-2.3871527777779086e-06,0.0,6.657185747985671
vy,6.493791069790202,0.0002774262152829754,0.078,-2.4459635416666035e-05,0.00024999999999986144,74.60839360843536
vz,0.7360448148467331,0.00013603732638746327,0.0175,-9.689670138888785e-06,-0.000250000000000028,38.72461319614211
