,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.13539319491578156,-4.110422291066365e-05,-0.1005,-6.536846315368279e-06,-0.0002500000000000002,2.6068732150908045
ii,0.04708954024103856,0.00023024364230183044,-0.035,6.366030063660354e-06,0.0002500000000000002,6.336207914386091
iii,0.19455174131599912,-0.00023187264606850004,0.1915,1.2904959504049572e-05,0.0005000000000000004,1.033147926908324
avr,0.04259463908791978,0.00016616255041244294,0.009,8.124187581245376e-08,0.0,4.211923895729865
avl,0.1532005378561899,9.53696297068997e-05,-0.1505,-9.717778222177715e-06,-0.0005000000000000004,0.27732221063604917
avf,0.08697359233913474,-0.0002519289737699597,0.0825,9.63445322134433e-06,0.0002500000000000002,3.032960426295528
v1,0.06559497705998402,0.00015793004032980192,0.1265,4.157917541579192e-06,0.0002500000000000002,1.609539229497101
v2,0.051810182047572165,-0.00030085324800846203,-0.0175,-2.9163750291625793e-08,0.0002500000000000002,23.528255699658
v3,0.07567451129528749,3.7071292870450274e-05,-0.0735,3.810035663100413e-06,0.0002500000000000002,47.932897367565104
v4,0.11721745879865689,-7.380095323825281e-05,-0.095,3.330916908309191e-06,0.0002500000000000002,51.75116761305909
v5,0.09546770114581564,1.6789987670037661e-06,0.001,5.330716928307301e-06,0.0002500000000000002,21.505782593740754
v6,0.04065921240626921,-1.9831350198947596e-05,-0.0185,3.939189414391616e-06,0.0002500000000000002,5.670621373294448
vx,0.025734457707620364,-0.00014731860147349846,-0.026,2.4330900243309056e-06,0.0002500000000000002,8.549510987218147
vy,0.0805400453426231,7.122621071061539e-05,0.036,9.115755091157242e-06,0.0002500000000000002,3.8350266950231906
vz,0.04078772848683765,0.00020462537079479306,0.031,5.3473819284739695e-06,-0.0002500000000000002,7.304882094898797
