,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.06753152723758146,-0.00024430989583290873,-0.0215,-7.152777777777854e-06,0.0,1.6175921462520337
ii,1.8342782341677475,-0.00012965711803706266,-0.003,-3.6195746527778093e-05,-0.00024999999999997247,4.132873832048103
iii,1.252297620334567,0.00011251736111509218,0.035,-2.9053819444444267e-05,0.0,1.9152726760822643
avr,0.6378312650716343,-6.248263888952347e-05,0.0145,2.1679687500000116e-05,0.00024999999999997247,2.2991101283363067
avl,0.20126735549838037,0.00013942274305536848,-0.0195,1.0946180555555389e-05,0.0,0.6334193064332537
avf,1.526405441392525,-8.368055551568132e-06,0.01425,-3.262152777777767e-05,-0.00024999999999997247,2.669142239894575
v1,0.3089475018850871,-4.28819444447196e-05,0.0685,9.898003472222299e-06,0.0002500000000000002,73.3947180830152
v2,0.6643493329664231,7.646267360803735e-05,0.021,1.6762152777777703e-05,0.0002500000000000002,164.76230485193938
v3,0.4287024174433151,-0.00018281249999797322,0.0625,1.190321180555521e-05,0.0002500000000000002,140.67677108329755
v4,0.27013061445814607,9.551215278269084e-05,-0.016,1.1562499999999934e-05,0.0,42.7916672152405
v5,0.07552676730356545,0.00010050347222435541,0.0505,4.216579861111162e-06,0.0,6.093143499438882
v6,0.2185129637577713,-2.6410590276608475e-05,0.042,1.2567274305555655e-05,0.0,8.483270292074698
vx,0.08552950916073343,0.0001324001736112855,0.0145,-7.0616319444445035e-06,0.0,4.914218534939264
vy,0.754109316290786,0.00017506944444972447,-0.0335,-2.2936197916666852e-05,0.0,3.954278210907377
vz,0.11485718982352752,5.0503472222634714e-05,-0.1375,8.00130208333336e-06,0.0,21.1882550055173
