,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.027044177517096053,0.0001866015625004241,-0.017,-7.421875000000095e-06,0.0,5.817107243538842
ii,0.08313470072991137,0.00018298177083282964,-0.0305,-9.25130208333341e-06,0.0,8.834043250878924
iii,0.022460535803954757,-3.1380208337075744e-06,-0.0155,-1.8098958333333342e-06,0.0002500000000000002,0.7912963036942449
avr,0.04947508904466258,6.503906250045888e-05,0.021,8.320312500000122e-06,0.0,7.144451129870149
avl,0.0039591416468423265,-0.0001845963541666756,-0.009,-2.805989583333391e-06,0.0,1.0656816258087434
avf,0.04603599040730102,8.928385416663082e-05,-0.025,-5.514322916666869e-06,0.0,3.325258788313863
v1,0.436344980494985,-0.00014641927083460554,0.0795,-2.722005208333357e-05,0.0002500000000000141,140.7860600048786
v2,0.19066749500057548,-7.617187499728206e-06,0.0365,-1.0963541666666666e-05,0.0002500000000000002,50.991911003972845
v3,0.20529676155934637,0.00015289062500020305,-0.0245,-2.0325520833333028e-05,0.0002500000000000002,29.660930268719596
v4,0.10778182331694512,-0.00018716145833316516,-0.014,-8.756510416666492e-06,0.0002500000000000002,18.149179541964426
v5,0.04759743650657261,-0.00020756510416663235,-0.033,2.7343750000004307e-07,0.0,14.471538013849521
v6,0.035015640783386565,-1.9544270833274672e-05,-0.038,-2.58463541666679e-06,0.0,11.64103246115145
vx,0.05512753753414688,7.309895833316193e-05,-0.0585,5.045572916666751e-06,0.0,16.86089499574451
vy,0.0404380392042637,-7.317708333083578e-06,-0.02675,1.621744791666666e-05,0.0,4.4483708377363875
vz,0.03885401919826248,0.00015662760416701438,-0.0095,2.031249999999919e-06,-0.0002500000000000002,7.266929451094867
