,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.49528526037240406,-4.998697916816229e-05,-0.05,2.115885416666866e-06,-0.00024999999999997247,28.368036815355847
ii,2.4055767245376116,-0.0003012239583287784,0.2725,2.80598958333314e-06,0.0004999999999999449,16.903484991839242
iii,1.0821445270253722,0.00013282552083171705,0.11325,6.901041666658346e-07,0.0004999999999999449,59.65692581614225
avr,1.1798344158409613,0.00017333333333348206,-0.052,-2.467447916667051e-06,0.0,6.449454836937885
avl,0.187398889391598,-4.739583333402713e-06,-0.027,7.161458333332639e-07,-0.0002500000000000002,40.88088272783856
avf,1.620073452149876,-5.9609375001261067e-05,0.188,1.757812500000908e-06,0.0004999999999999449,30.976894927993182
v1,0.6879645870768998,1.3007812498942664e-05,0.1455,-5.820312500000557e-06,0.0002500000000000002,26.313761055795005
v2,0.7854446302812228,-0.00021191406249917357,0.1685,1.217447916666735e-06,0.0005000000000000004,134.81452451644725
v3,0.8297283765833914,-0.0003660546874994001,0.184,4.160156250000048e-06,0.0005000000000000004,169.70437339362255
v4,0.5680002311154485,-2.7083333332116617e-05,0.1755,8.89973958333329e-06,0.0005000000000000004,107.87956966100847
v5,0.7143630085457202,-9.194010416747188e-05,0.197,-6.00911458333389e-06,0.0002500000000000002,39.41961117650618
v6,0.6196812229767765,-0.00017115885416663884,0.258,3.2747395833336334e-06,0.0005000000000000004,16.890555633328113
vx,0.14686121416657102,0.00029718750000021145,0.0705,-2.443359375000004e-05,0.0002500000000000002,8.570594065210313
vy,0.4506389366790591,4.4127604167603106e-05,-0.1765,2.7812500000000002e-05,0.0005000000000000004,23.653197704237936
vz,0.12179709647848187,-0.0002456510416669731,-0.0405,-9.511718749999848e-06,-0.0002500000000000002,41.62155196757304
