,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.035533952703410324,0.00032143452321388785,-0.0225,5.768173182681678e-06,0.0,3.316622720265709
ii,0.35198882380883745,-6.341032563139768e-05,0.177,-1.3923607639235991e-05,0.0,6.551627666512512
iii,0.5506487889999454,-0.00024276322366589473,0.2085,-1.97084458220844e-05,0.0,0.6310093254428176
avr,0.05608747513472856,2.748058527915998e-05,-0.0635,4.076675665766733e-06,0.0,4.77609929902504
avl,0.2050484945444073,0.00028523397659527337,-0.1355,1.2734143252341413e-05,0.0,0.35760519842950145
avf,0.44241939036448336,-0.00015110155651420348,0.2045,-1.682123454321247e-05,0.0,2.755136749355503
v1,0.015193340092140859,0.00011875895743821744,0.0145,-1.3519481385194273e-06,0.0,5.0572304616830435
v2,0.15259003804289745,1.741492517591583e-05,-0.044,8.911608839116023e-06,0.0,11.046010392391782
v3,0.041009736846968334,0.00021801569842977387,-0.027,-4.0870912908710054e-06,0.0002500000000000002,11.751724947721288
v4,0.052075036444082505,-5.241975802416608e-05,-0.032,-2.197696896976952e-06,0.0002500000000000002,14.359378268437023
v5,0.10218204192206479,0.00020313385328313182,-0.055,-7.728393827284101e-06,0.0002500000000000002,13.315624170751457
v6,0.18491492205323767,0.00010318551478053036,-0.074,1.0828083858280856e-05,0.0,6.755538122857397
vx,0.022610820915374797,-0.00010078575475798684,-0.0405,2.708062527082293e-08,0.0,7.280434438919162
vy,0.06355378159297898,0.00015647601906667425,0.1065,-5.551528180515282e-06,0.0,0.3453592437705488
vz,0.00550241405434201,0.0001893977268939047,0.006,1.2498750124978457e-08,0.0,2.391262400406392
