,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.04479743421822161,-0.00021096640335705288,-0.0295,-7.1701163217011734e-06,0.0,2.2083280444588755
ii,0.01609159202152124,-4.7349431723303344e-05,-0.007,1.70816251708168e-06,0.0002500000000000002,3.755789923000496
iii,0.06173097889951173,0.00024018431490155053,0.0635,8.874112588740946e-06,0.0,0.6539285631996703
avr,0.014999222808447192,-0.00012502083124950534,0.0005,2.7330600273304895e-06,0.0,2.8632928639376645
avl,0.04925891578119753,-0.0002041295870427322,-0.049,-8.02419758024198e-06,0.0,0.40255355513028157
avf,0.027683058181541154,-0.0004429015431800675,0.0225,5.297386927973759e-06,0.0002499999999999933,1.676425048552974
v1,0.009669699114459984,-7.461337199612553e-05,0.011,-5.103656301035808e-07,0.0,1.4865364004999921
v2,0.046543934615547296,-1.3894443889602314e-05,0.0045,-2.499750025000804e-08,0.0,21.28507595507848
v3,0.07045778370934429,-0.0002287437922872125,-0.0635,-1.8664800186648236e-06,0.0002500000000000002,43.92888205178112
v4,0.10605654466630596,0.00013375329133765527,-0.078,-1.4248575142485954e-06,0.0,48.23838055374938
v5,0.05918473989002754,-0.00019175999066764387,-0.0675,-3.6517181615170766e-06,0.0002499999999999933,20.10801470847423
v6,0.03816902816368395,0.00016905809419109723,-0.034,2.647651901476481e-06,0.0,4.891700845011539
vx,0.14382662909861535,-0.0001300453288003782,0.045,5.63693630636921e-06,0.0,7.89650402002071
vy,0.04214246304784309,0.0002945747091940927,0.0285,6.122304436222853e-06,0.0002500000000000002,2.1257691653238098
vz,0.04092317999937214,-1.7056627671542448e-05,0.0705,5.368213178682472e-06,-0.0002500000000000002,6.431554500872163
