,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.3498900718997981,-0.0001310202313071156,0.0485,-1.689831016898316e-05,0.0,0.9953662354987829
ii,0.16061953502565787,-5.8327498481612846e-08,0.037,-1.05531113555311e-05,0.0,4.3598246417510635
iii,0.05650414226003101,0.00013566560010756836,-0.0055,6.332700063327008e-06,0.0,1.3920646583594352
avr,0.2411319650873828,6.526430690505988e-05,-0.034,1.372987701229875e-05,0.0,2.343620800523213
avl,0.16303888724952387,0.00011744658867745562,0.035,-1.1617588241175924e-05,0.0,0.16046650834468745
avf,0.021074382657024496,-0.00020818751458235094,0.0025,-2.112288771122908e-06,0.0,2.63815917594573
v1,0.16375051417188063,4.654117921575415e-05,0.0325,-9.092840715928468e-06,0.0002500000000000002,26.981938398390508
v2,0.11473883123918502,-0.00030642352431425543,-0.0195,-3.291337532912955e-07,0.0002500000000000002,54.344758493742205
v3,0.10071824811066173,6.496433689964042e-05,-0.0305,-5.457787554578099e-07,0.0002500000000000002,36.23403591766683
v4,0.10852929252930706,-4.7953537979917545e-05,0.005,-5.30155317801553e-06,0.0002500000000000002,12.545862824186338
v5,0.11690915423218207,-0.00024944172249656484,0.0105,-9.163666966636715e-06,0.00025,4.877351056375443
v6,0.014961489420068634,-7.4688364496863e-05,-0.0175,3.124687531247994e-08,0.0,3.240075285410232
vx,0.01421043071447331,-8.968686464688132e-05,-0.0205,-4.666200046661644e-07,0.0,2.9159909489800757
vy,0.019700651869647732,-8.780788587894078e-05,-0.0115,2.512248775122406e-06,0.0,3.0538281833193257
vz,0.053429430353362055,-2.0852081458876455e-05,-0.008,1.6769156417691104e-06,-0.00025,19.416807303591863
