,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.216789581899137,-2.481001899730982e-05,0.0395,-1.3238259507382684e-05,0.0,2.8836102803112955
ii,1.8866005250170983,7.971702827744478e-05,-0.1775,-3.725252474752512e-05,0.0,27.939519495738878
iii,0.8945280049115633,0.00010325634103328087,-0.2265,-2.402051461520476e-05,0.0,44.324885807473535
avr,0.8280608376413107,0.00022296103723391613,0.0645,2.5245392127454083e-05,0.0,4.285783991586434
avl,0.08398105525733304,-3.6650501614595967e-05,0.074,5.391127553911396e-06,0.0,16.569778589667905
avf,1.3363672554577202,-0.00015825084158451364,-0.207,-3.06323534313236e-05,0.0,35.433949973654165
v1,0.017102397001973517,0.00010653101356481542,-0.025,-3.726710662267044e-06,0.0,5.3095704296157304
v2,0.0885454752129836,0.00017700313301835402,0.024,4.920341299203367e-06,0.0,21.18253680760112
v3,0.03612022600784258,-0.00015134319901426594,0.0055,1.9143918941439345e-06,0.0,11.880107465723528
v4,0.10947267854747784,2.2389427726995216e-05,0.075,5.168233176682372e-06,0.0,4.400996266701977
v5,0.11156397655588461,0.00019931340199413121,0.1435,8.784538212845174e-06,0.0002500000000000002,21.01894555750461
v6,0.05740984150480063,-0.00014526047395258744,0.049,4.778688797786611e-06,0.0002500000000000002,24.88234539535444
vx,0.02723679887754622,-8.459570709596014e-05,0.0405,-7.249275072492022e-07,0.0002500000000000002,10.148360325378105
vy,0.157240791693511,-7.458004199961167e-05,-0.1315,-9.95942072459426e-06,0.0,1.456249001845993
vz,0.02512174904883277,9.502383095068077e-05,0.0145,5.011998800119937e-06,0.0,1.5183751007501836
