,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.054880136676189094,-1.3867187499834836e-05,-0.019,1.2148437499999757e-05,0.0,6.965434163151428
ii,0.01293283556331264,1.643229166638187e-05,-0.005,2.669270833333601e-07,0.0,1.2072382890232252
iii,0.036655078682378495,3.097656250006252e-05,0.03425,-1.1881510416666652e-05,0.0,7.439068021860005
avr,0.024743128007743056,-2.565104166346241e-06,-0.013,-6.2109374999999206e-06,0.0,3.0905867823470237
avl,0.04253385169953153,0.0002276171875000974,-0.03,1.2024739583333361e-05,0.0002500000000000002,6.151283151900484
avf,0.011073784009507925,-0.00022550781250005637,0.004,-5.794270833333346e-06,0.0,3.2726285915295277
v1,0.048334997372510964,-6.39713541668402e-05,0.022,5.332031250000088e-06,0.0002500000000000002,11.786869651983865
v2,0.028929076558619773,-0.00019429687499967723,-0.0055,4.492187500000086e-06,0.0002500000000000002,5.615515836317073
v3,0.02993228722656217,0.000231249999999818,-0.0045,3.0859375000000466e-06,0.0002500000000000002,6.491675701905633
v4,0.04158482437652549,-0.00020701822916794013,-0.0305,9.231770833333326e-06,0.0,3.873395776214035
v5,0.03164536970459059,0.00016718749999992385,-0.0255,6.8489583333332655e-06,0.0,2.8995489441418076
v6,0.02505128675581074,-0.0001881119791669277,-0.019,4.277343749999979e-06,-0.0002500000000000002,4.418027182210308
vx,0.028972901208197267,2.6445312500036117e-05,-0.037,-1.7447916666666537e-06,-0.0002500000000000002,7.449467941679103
vy,0.009709936616894357,0.0001987369791661941,0.0065,-5.247395833333412e-06,0.0,1.5820474150219754
vz,0.046935519631076415,-2.0833333333333306e-05,-0.0125,-3.2682291666666632e-06,-0.0002500000000000002,18.044436401298384
