,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.46695302827616414,4.4278413321337624e-05,-0.0305,2.0320009476747937e-05,0.0,3.389979047894711
ii,4.4534962262777205,8.567995667663212e-05,0.5055,-9.220368239355541e-05,0.0,10.43408874771593
iii,5.4394224605162425,-0.00028500896906107916,0.6015,-0.00011253003790699293,0.0,3.3966080391041693
avr,1.1003070279194174,-7.314864956504674e-05,-0.192,3.5939721112841026e-05,0.0,6.034948018494885
avl,1.8399242869450474,-0.00022959960739211459,-0.435,6.64239660190887e-05,0.0,0.7582552749381687
avf,4.829657517336461,0.0003236521018051323,0.53,-0.00010236157178636659,0.0,6.082770456251971
v1,0.26176420423170504,1.0915183101946453e-05,-0.1635,2.0045014553577485e-05,0.0,1.6230736550367464
v2,0.11121342569353496,0.00012079892370978447,-0.0915,3.094750558451272e-06,0.00024999999999999675,7.154470270134603
v3,1.0951611509972665,-0.00011149986461979133,0.219,-6.921410681648939e-05,0.0002500000000000002,16.137944256188412
v4,1.7430057481754893,-0.00016253469166941357,0.289,-7.771144994246259e-05,0.0002500000000000002,19.140470517725444
v5,1.1931860891091801,0.00013909243213951485,0.205,-6.190981858796462e-05,0.0002500000000000002,14.204133723197433
v6,0.12078172495525505,5.405977120490206e-05,0.054,-1.662450077844711e-05,0.0,6.945969067973802
vx,0.4456940128399619,-0.00010492113992462745,0.1445,-3.2798432952007e-05,0.0,9.390020201352014
vy,5.95746913784131,-6.210654572749781e-05,0.6005,-0.00011393462736072433,0.0,5.5195224978076745
vz,2.3638917458882904,0.000139849725852421,0.579,-5.9028717931360985e-05,0.0,2.357022038692523
