,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.09288021370495009,2.8951271539685676e-05,-0.022,-9.859430723594346e-06,-0.000250000000000028,17.814542932554073
ii,1.4725615295893089,-0.0001652168116604241,0.132,8.092940705929348e-06,0.0005000000000000004,4.584653581440797
iii,1.6264292274249617,0.00023645135486477536,0.0725,1.7950288304502683e-05,0.0002500000000000835,20.338228016945106
avr,0.37602376976689345,-5.349881678369591e-05,-0.038,8.832450088323736e-07,0.0,5.77923081398995
avl,0.4914996522388332,0.00016224210912324004,-0.0735,-1.3906942639069513e-05,-0.0002500000000000002,18.099051630921597
avf,1.5262987981376033,0.00027477252275190747,0.062,1.3021614505216228e-05,0.0005000000000000004,7.67298436826094
v1,0.43667691783747437,-0.00021881145219029168,0.086,-1.970011332200109e-05,0.0004999999999999449,9.652936004606493
v2,0.7966068433968891,-0.00010319384728303934,0.10075,-2.8626304036263857e-05,0.0005000000000000004,16.831847509346414
v3,0.5333695793717527,4.184998166975122e-05,0.0835,-2.3528897110289086e-05,0.0007499999999999937,21.982457852038753
v4,0.15452372486856214,-0.0003009324067593502,0.0685,-1.3694463886944714e-05,0.0007500000000000007,18.865459681248147
v5,0.28265134990764346,8.026280705363589e-05,-0.0145,-1.703996267039971e-05,0.0005000000000000004,21.42231362989199
v6,0.3647463712686903,0.00012907042629132864,0.055,-2.0702096457021043e-05,-0.000250000000000028,19.505879806867284
vx,0.062067361705846924,0.00016245875412531236,-0.041,-6.397276938972621e-06,-0.0002500000000000002,22.866241899845516
vy,0.7213937443371353,0.00010263140352493616,-0.0665,2.3083108355830712e-05,0.0005000000000000004,2.915874170899349
vz,0.040057526481038545,1.1348865113251893e-05,-0.029,3.3330000333321654e-08,-0.0005000000000000004,11.037423515707225
