,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.1127691091985287,-1.5473090280287385e-05,-0.123,-6.260850694444407e-06,0.0,5.171817083707559
ii,0.10539521599786901,-3.7243923612557755e-05,0.0,1.0941840277777706e-05,0.0,2.254007778133526
iii,0.3368839961040065,-3.291666666086168e-05,-0.0245,1.7200520833333298e-05,0.0,2.7515453267363172
avr,0.024854989824342328,-5.091145833356775e-06,0.0055,-2.3415798611110624e-06,0.0,2.8157984848513578
avl,0.19848325952494475,1.2139756943438077e-05,-0.062,-1.1729600694444204e-05,0.0,3.503987380059609
avf,0.1929430797034572,-3.2829861116781065e-05,-0.0365,1.406901041666662e-05,0.0,1.1978311152223111
v1,0.2552166380190046,0.00010831163194751127,-0.0365,-1.3830295138888907e-05,0.0,16.31993714260922
v2,0.26275620441861686,-0.00022136284722184909,-0.198,-1.098524305555577e-05,0.0002500000000000002,31.444248934079212
v3,0.20743231550206848,-0.00019150607638847926,-0.0045,-1.1032986111111172e-05,0.0002500000000000002,20.178872994960127
v4,0.35427403736744717,-1.2065972226017855e-05,0.044,-1.4385850694444402e-05,0.0002500000000000002,18.525348779600915
v5,0.2771480896792618,0.00020610677082934998,0.0295,-1.2220052083333338e-05,0.0,18.260170382123004
v6,0.21303452605292925,0.00024615451388761356,0.001,-1.1718749999999982e-05,0.0,8.862748876925854
vx,0.07415844903450802,0.000270460069445497,-0.012,6.60156250000009e-06,0.0,11.314634560789575
vy,0.13513303149144335,-0.00019172743055678582,-0.0335,1.0763888888889029e-05,0.0,1.1113412424823128
vz,0.021779071880567734,-8.286892361101848e-05,-0.0295,3.003472222222208e-06,0.0,1.0107024257815835
