,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.09853313938574472,-8.484374999990182e-05,0.0625,3.9279513888890066e-06,-0.00024999999999997247,4.143157151866
ii,0.15431213958951953,-3.796440972306565e-05,-0.038,9.811197916666637e-06,-0.00024999999999997247,5.318848666219609
iii,0.251412554945801,-7.437500000214362e-05,-0.1045,5.883246527777718e-06,0.0,4.840378876004746
avr,0.06353062766215302,6.328124999993854e-05,-0.075,-6.864149305555421e-06,0.0002500000000000002,2.307741312714121
avl,0.1364677689522626,-5.574218750132737e-05,0.0785,-9.85243055555421e-07,0.0,3.545640634932157
avf,0.17814304284242805,0.0002521874999961807,-0.133,7.838541666666675e-06,0.0,4.439215503524182
v1,0.06670995830194706,-3.081163194354565e-05,-0.0585,-4.717881944444653e-06,0.0002500000000000002,8.18233441919368
v2,0.1299037524008864,4.07986111131262e-06,0.017,7.552083333332316e-07,0.0005000000000000004,41.34661174473519
v3,0.1671809568495626,0.00017141493055621525,-0.051,-4.9565972222222805e-06,0.0005000000000000004,45.093979298454045
v4,0.13917557868633532,-1.2786458332656947e-05,-0.0465,-5.607638888888966e-06,0.0002500000000000002,29.432421705907668
v5,0.07577911700189655,0.0001239322916664284,-0.0065,-3.97786458333334e-06,0.0002499999999999985,17.952691382183385
v6,0.06759457470713343,5.634548611104138e-05,-0.0225,-5.648871527777881e-06,0.0,12.45330314945147
vx,0.10776144916420113,-5.482638888631033e-05,0.0185,4.8654513888889785e-06,0.0,7.938282882174805
vy,0.03315224329039192,0.00017543836805519874,0.0255,4.127604166666778e-06,0.0,4.723217614831513
vz,0.11293224464833265,-6.757812503103208e-06,0.0025,-8.044704861111021e-06,-0.0002500000000000002,5.6567309565120345
