,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.012595040268640292,0.00017549045138875552,-0.03,-7.248263888888497e-07,0.0,3.0158456068402857
ii,0.03616657585584146,9.903645833304703e-05,-0.025,-1.7643229166666584e-06,0.0,6.647330717901801
iii,0.014560441044215956,5.023437500028844e-05,-0.008,-1.0394965277777782e-06,0.0,1.3100927701526304
avr,0.020729508013943795,0.00011446180555548995,0.029,1.2456597222222276e-06,0.0,4.559889250214284
avl,0.0045480082236881506,-0.00012476996527771371,-0.0035,1.584201388888907e-07,0.0,0.6628140629659294
avf,0.022224787374918762,4.0711805556959815e-06,-0.0145,-1.4040798611110788e-06,0.0,3.111003543918513
v1,0.039539162431978185,0.00024075954861281775,0.01,-4.5486111111111e-06,0.0,5.439959099845716
v2,0.1341626030894324,-0.00010348090277780128,-0.0135,-4.5811631944442785e-06,0.0002500000000000002,45.745961804070426
v3,0.18050493383933575,7.087673611116336e-05,-0.0565,-8.4505208333331e-06,0.0002500000000000002,93.66728739410445
v4,0.11975480120274123,0.00011812500000027368,-0.1015,-6.356336805555684e-06,0.0002500000000000002,58.36258261913253
v5,0.10145021609064836,0.00017917534722207315,-0.033,-6.356336805555606e-06,0.0,16.764649358434337
v6,0.052003297372868906,-0.00012151909722204217,-0.023,-3.532986111111074e-06,0.0,11.355700653252512
vx,0.05522985869160494,0.0005733159722218645,-0.05,-3.0251736111110756e-06,0.0,12.807465356957291
vy,0.029855157209887604,0.00012339843750006231,-0.029,-3.233506944445208e-07,0.0,5.340137552556921
vz,0.01840422202303023,-9.315538194459311e-05,0.0055,2.821180555555551e-06,0.0,4.534763819525417
