,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,1.423447037575582,9.999131943153759e-05,0.066,-3.582465277777762e-05,-0.000250000000000028,3.2201772737863794
ii,1.732916939659957,-6.631944444311622e-05,-0.088,-4.107855902777812e-05,0.00024999999999997247,3.3407711599650343
iii,0.046964839099931384,-0.00016624131944421923,-0.05,-5.253906250000047e-06,0.0005000000000000004,0.3840498972287092
avr,1.5664391358883278,-1.7157118057187963e-05,0.032,3.845052083333381e-05,0.0,3.122311483015962
avl,0.30197658191954374,-0.00011654079860884475,0.1175,-1.5282118055555725e-05,-0.000250000000000028,1.0143910648510088
avf,0.5340772059623113,0.00013371961805469528,-0.097,-2.3161892361110746e-05,0.0002500000000000002,1.0055843387941896
v1,0.3181371192848007,-0.00013307725694474177,-0.0155,-1.6124131944444357e-05,0.0002500000000000002,2.8832888160831676
v2,0.3845089090082577,0.00010785156249728318,0.0495,-1.818793402777747e-05,0.0005000000000000004,45.43770436792632
v3,0.2028333979870909,-5.1276041664585324e-05,0.0835,-1.205946180555582e-05,0.0005000000000000004,41.82627318771815
v4,0.7123765598009638,0.0001684071180559873,0.1735,-2.4483506944444782e-05,0.000250000000000028,14.204796155581628
v5,0.33306423753745207,-0.00016629340277793354,0.2175,-1.3797743055555616e-05,0.00024999999999997247,3.7127479778774
v6,0.3861473405628007,0.0002044357638924701,0.218,-1.7376302083333545e-05,0.0,2.4005777956429495
vx,0.04269247159854534,0.00012127604166647331,-0.02025,-2.996961805555565e-06,0.0,2.32392074488085
vy,0.022703229120070414,-0.0002422786458333631,0.0205,-9.787326388888777e-07,0.0002499999999999998,2.392404654584911
vz,0.035513159323968674,0.00011071614583560687,-0.0105,-4.2621527777778e-06,0.0,4.147898652073515
