,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.25657428525130216,0.00017201822916619561,-0.087,-2.769097222222258e-06,0.0002500000000000002,26.557500972355214
ii,0.45725939978058167,0.0002787586805562363,-0.105,5.167100694444533e-06,0.0,8.541337978080804
iii,0.1361300432705807,-0.00014522135416745818,-0.0075,7.929687500000143e-06,-0.0002500000000000002,6.576485103942722
avr,0.32283389188439493,3.003472222394568e-05,0.106,-1.195746527777931e-06,-0.00024999999999997247,15.90980143941289
avl,0.08200818598417521,0.00017946614583328624,-0.02,-5.349392361111203e-06,0.0002500000000000002,14.433883895533707
avf,0.2325817920642273,1.6783854167534546e-05,-0.075,6.551649305555526e-06,-0.00024999999999997247,1.0920895157808497
v1,0.38564943188939854,0.00019418836805904516,-0.125,1.7764756944444676e-05,0.0002500000000000002,19.940711204264435
v2,0.4608630141218189,0.00013594184027780775,-0.0865,1.7897135416666536e-05,0.0005000000000000004,51.86616064779575
v3,0.2966635438686619,-0.00032478732638904296,-0.073,1.1527777777777941e-05,0.0007499999999999937,22.56281443135608
v4,0.2960632006886044,0.00018652343750047052,-0.105,1.254557291666656e-05,0.0007500000000000284,10.093058274887394
v5,0.2748895642094174,-0.00020458767360973293,-0.122,1.106119791666657e-05,0.0005000000000000004,8.518114456078283
v6,0.2739288237992795,0.00012822482638749657,-0.1015,8.977864583333368e-06,0.0,13.65443199883447
vx,0.050542417413287355,-0.00013650173611068732,-0.032,-3.7261284722222413e-06,0.0002500000000000002,13.714984561628189
vy,0.07774580426667549,-0.00025907118055541566,0.0315,-8.433159722222274e-06,0.0,4.748282597885059
vz,0.013346363588712341,8.004340277773554e-05,-0.0185,5.034722222221112e-07,-0.0002500000000000002,3.5961520879153155
